transaction_id,amount_usd,hour_of_day,account_age_days,transactions_last_hour,distance_from_home_km,is_anomaly,anomaly_score,flagged
tx101228,37.98,21,732.0,0,4.36,0,-0.15756879546241298,0
tx104448,43.6,8,1674.0,0,3.03,0,-0.15758578045531252,0
tx102183,28.41,4,1553.0,1,1.91,0,-0.15762948313175845,0
tx100574,13.94,8,1022.0,0,8.35,0,-0.15763755887206876,0
tx102339,18.55,17,196.0,1,8.5,0,-0.15766158233474126,0
tx100477,83.59,10,462.0,1,3.65,0,-0.15767464309830292,0
tx103732,48.57,10,202.0,0,5.9,0,-0.15772942077523955,0
tx101673,25.28,16,1932.0,1,4.04,0,-0.15773184167040455,0
tx104119,26.79,8,1473.0,2,0.17,0,-0.15773495967886442,0
tx104429,16.34,20,1484.0,0,5.72,0,-0.15774329675086612,0
tx102648,70.89,13,349.0,1,0.04,0,-0.15775112447815998,0
tx104907,21.59,15,1230.0,0,12.1,0,-0.15776564489271167,0
tx102127,42.11,11,569.0,0,11.92,0,-0.157777411054777,0
tx102008,50.39,21,1526.0,1,4.64,0,-0.15778768387368491,0
tx104198,42.72,12,1853.0,1,0.29,0,-0.15782626876098088,0
tx100315,28.05,9,171.0,2,0.51,0,-0.15783871525528193,0
tx101494,26.73,20,663.0,2,4.86,0,-0.1578442613830625,0
tx100911,36.53,7,324.0,1,0.13,0,-0.1578466000485202,0
tx101257,22.76,13,122.0,0,2.02,0,-0.15788628459833554,0
tx100204,43.48,21,1101.0,0,3.13,0,-0.15794622480318044,0
tx104793,24.96,22,1358.0,1,2.95,0,-0.1579462428084032,0
tx101937,16.3,20,819.0,0,5.84,0,-0.15796795646712414,0
tx100507,35.41,12,1842.0,0,4.42,0,-0.15796798235970222,0
tx102988,7.22,11,1231.0,2,6.84,0,-0.15798168045030525,0
tx104114,22.99,18,384.0,0,8.58,0,-0.15800575309191128,0
tx101961,21.02,21,1658.0,1,1.74,0,-0.1580614447939257,0
tx101284,32.4,9,1686.0,1,10.17,0,-0.15808111724789609,0
tx101490,31.54,7,243.0,1,2.17,0,-0.1580908520286532,0
tx104162,67.5,15,620.0,0,7.97,0,-0.15809522237412554,0
tx104318,18.2,17,1094.0,1,12.45,0,-0.1581350419499548,0
tx102812,15.88,17,276.0,1,9.85,0,-0.15813931041272872,0
tx102769,30.7,14,1924.0,1,2.73,0,-0.15817217547891388,0
tx102813,55.16,14,1583.0,0,0.12,0,-0.15820157527410972,0
tx104684,59.66,18,1358.0,1,0.09,0,-0.15821483156222743,0
tx103686,9.86,19,1157.0,0,1.27,0,-0.15822021172115075,0
tx103836,6.62,19,954.0,1,2.97,0,-0.15822874508842621,0
tx102349,15.97,7,782.0,2,6.14,0,-0.15823574725005934,0
tx101786,19.4,7,1018.0,0,4.57,0,-0.15825586542402847,0
tx102427,58.48,11,470.0,1,12.24,0,-0.15826071409411446,0
tx100536,39.31,20,959.0,2,0.23,0,-0.15826253169392523,0
tx100739,77.02,16,1331.0,1,2.74,0,-0.1582812302099808,0
tx102389,47.76,20,1247.0,0,5.05,0,-0.1582910568650736,0
tx104815,10.9,18,1233.0,1,9.66,0,-0.15833154032786173,0
tx101773,15.42,18,233.0,1,0.97,0,-0.1583512376111142,0
tx101167,7.34,10,534.0,0,0.33,0,-0.15836425585259434,0
tx102063,50.56,16,345.0,0,9.59,0,-0.15836430293027576,0
tx101309,51.35,18,1442.0,2,2.94,0,-0.15842091351470133,0
tx100371,11.57,15,340.0,2,1.22,0,-0.15844926395100556,0
tx102841,48.05,17,1255.0,0,10.3,0,-0.15846125517726817,0
tx103354,31.34,17,154.0,0,1.64,0,-0.15848580010010915,0
tx102455,62.75,8,942.0,0,1.88,0,-0.1585018278443847,0
tx104471,10.47,14,350.0,0,4.92,0,-0.15850656761941184,0
tx102151,28.85,21,1413.0,0,0.42,0,-0.15850663385783287,0
tx104488,76.35,15,698.0,0,6.11,0,-0.158518173085327,0
tx104295,27.23,21,704.0,0,0.46,0,-0.1585310466386623,0
tx104529,25.62,12,1464.0,0,11.35,0,-0.158541130902894,0
tx101474,8.04,18,951.0,0,3.35,0,-0.15854280502238083,0
tx102091,11.53,12,211.0,0,2.76,0,-0.15856734824501406,0
tx100768,30.71,16,1746.0,0,7.95,0,-0.15861775606109402,0
tx102416,19.18,13,1049.0,0,12.23,0,-0.15864061172740712,0
tx102636,19.63,8,1612.0,0,0.57,0,-0.15864794686439848,0
tx101402,49.66,19,252.0,1,3.37,0,-0.15866648540180833,0
tx104505,54.84,11,1350.0,2,0.2,0,-0.15866724008180594,0
tx102942,7.72,9,994.0,1,0.01,0,-0.15866956511006008,0
tx102265,39.74,16,177.0,0,0.87,0,-0.1586906296841799,0
tx104508,51.73,12,82.0,1,3.32,0,-0.158694681071394,0
tx100504,5.09,16,991.0,2,6.7,0,-0.15870005876047721,0
tx102907,16.82,8,631.0,0,0.13,0,-0.15871192063597206,0
tx101370,14.83,6,1362.0,1,0.74,0,-0.15872474233082473,0
tx104015,39.64,12,1865.0,1,0.26,0,-0.15873596582663413,0
tx102983,45.64,9,150.0,2,3.21,0,-0.15875627271537507,0
tx101890,20.3,16,1168.0,2,11.85,0,-0.15875794275125127,0
tx100191,12.35,12,286.0,2,0.58,0,-0.15875856925093101,0
tx102727,34.23,21,607.0,0,3.6,0,-0.15877957584053393,0
tx103224,31.84,8,263.0,2,2.22,0,-0.15878941514994083,0
tx103990,30.67,19,988.0,1,11.84,0,-0.15881619965253224,0
tx102878,58.99,18,1328.0,0,0.65,0,-0.1588582576940512,0
tx100110,34.94,20,1444.0,2,4.9,0,-0.158860771982697,0
tx104833,51.41,19,318.0,1,0.31,0,-0.15886362801159082,0
tx103748,14.0,16,387.0,2,8.46,0,-0.15889202065236757,0
tx100765,17.24,11,860.0,1,14.98,0,-0.15901343254699657,0
tx104879,4.54,14,556.0,2,3.16,0,-0.15902790507484343,0
tx101825,49.13,20,790.0,0,4.57,0,-0.15903503623409299,0
tx104213,43.23,13,218.0,2,6.25,0,-0.1590540506253103,0
tx104207,22.6,7,387.0,0,3.25,0,-0.15905818309302738,0
tx102818,55.55,17,323.0,0,0.48,0,-0.1591122975064725,0
tx104887,47.78,18,1168.0,0,9.44,0,-0.15911541145886493,0
tx103400,37.54,18,369.0,2,1.0,0,-0.15911730985264866,0
tx101131,57.5,13,1405.0,2,0.93,0,-0.15912838994460188,0
tx100054,30.23,18,290.0,2,1.72,0,-0.15913219603158635,0
tx102330,36.38,9,195.0,0,4.69,0,-0.15915569721971107,0
tx103135,61.91,16,630.0,0,0.01,0,-0.15916467890641883,0
tx100233,15.9,21,625.0,1,0.32,0,-0.15917461500970437,0
tx100686,16.21,18,482.0,0,7.9,0,-0.15917828168691017,0
tx104417,17.96,21,1594.0,1,2.02,0,-0.15920222791136523,0
tx103789,50.29,12,246.0,0,0.48,0,-0.15921378985609996,0
tx104451,53.54,9,261.0,0,1.94,0,-0.1592401811281452,0
tx100903,28.73,14,337.0,1,14.11,0,-0.15925428704185085,0
tx104348,16.35,12,339.0,1,11.88,0,-0.15926486624856878,0
tx102534,20.84,11,1780.0,2,2.96,0,-0.1592865043043336,0
tx101638,28.27,10,1279.0,1,13.87,0,-0.15929167827772284,0
tx102077,43.44,14,133.0,2,1.72,0,-0.15931684473891095,0
tx104679,18.92,13,1804.0,2,3.4,0,-0.1593338994899246,0
tx104586,34.88,12,1823.0,0,4.98,0,-0.15938367882943333,0
tx103601,27.68,15,156.0,2,0.96,0,-0.15943736859317087,0
tx101861,70.71,11,308.0,1,1.09,0,-0.1594723787270304,0
tx100261,18.61,19,269.0,1,3.12,0,-0.15949110435620112,0
tx100845,46.98,18,382.0,0,5.51,0,-0.1594981610474348,0
tx103088,9.93,8,862.0,2,1.61,0,-0.15950533389287025,0
tx102963,25.88,21,751.0,0,5.02,0,-0.15952810533622513,0
tx103270,34.79,6,286.0,1,2.73,0,-0.1595453053246797,0
tx100173,28.7,21,1144.0,0,0.37,0,-0.15955951007732339,0
tx104122,26.52,17,1001.0,1,13.25,0,-0.15956056768569182,0
tx101343,51.42,18,637.0,0,8.42,0,-0.1595886099793224,0
tx104386,13.6,16,1804.0,0,3.57,0,-0.15958938433189773,0
tx102869,31.71,11,1032.0,2,13.94,0,-0.1595950286916204,0
tx104408,51.06,9,1724.0,1,5.11,0,-0.15962418900294217,0
tx101616,31.21,13,1914.0,1,3.57,0,-0.15968943230038907,0
tx104678,20.8,10,1708.0,2,3.98,0,-0.15970085040968307,0
tx101373,36.39,15,1057.0,1,14.52,0,-0.15971015280651618,0
tx101406,32.1,10,1702.0,2,0.73,0,-0.1597221036935858,0
tx103122,29.93,19,1662.0,1,7.25,0,-0.15973510008698705,0
tx101983,29.25,12,1904.0,1,4.99,0,-0.15973659652305539,0
tx104748,14.63,16,1700.0,2,2.95,0,-0.15975831161396786,0
tx101702,19.09,9,100.0,1,5.07,0,-0.1597643820619209,0
tx103598,53.54,19,273.0,1,1.96,0,-0.15976465868886924,0
tx103172,27.43,8,364.0,0,0.42,0,-0.15976510045713072,0
tx102307,12.02,18,1503.0,1,9.1,0,-0.15982461743797227,0
tx101304,20.45,16,205.0,2,0.9,0,-0.15983287393220302,0
tx103413,13.97,8,1719.0,1,5.08,0,-0.1598463998058992,0
tx100919,44.08,18,1591.0,1,9.88,0,-0.15986004452821717,0
tx101754,32.35,9,1007.0,0,11.94,0,-0.15986445211340838,0
tx103379,22.66,17,1708.0,2,1.21,0,-0.15986831093038506,0
tx104266,64.74,12,1313.0,0,0.54,0,-0.1598733404583899,0
tx102246,29.27,15,1923.0,1,3.0,0,-0.15988958500812211,0
tx102650,29.45,6,978.0,2,1.58,0,-0.15993840909976625,0
tx100271,31.77,19,411.0,2,4.93,0,-0.15993998719726854,0
tx101935,71.13,14,614.0,0,7.34,0,-0.15996288414550724,0
tx102050,22.51,6,989.0,0,2.37,0,-0.1599693268025127,0
tx101276,34.34,20,242.0,1,3.13,0,-0.15997049187264334,0
tx102314,17.92,17,562.0,1,12.2,0,-0.15997898276636807,0
tx100840,19.29,21,1424.0,0,3.49,0,-0.15998331877854005,0
tx102571,46.89,21,427.0,1,3.39,0,-0.16001703196675215,0
tx101605,44.64,20,292.0,1,5.44,0,-0.1600294617990769,0
tx102779,21.39,4,1228.0,1,4.05,0,-0.16008641680907132,0
tx104329,44.05,20,498.0,0,4.94,0,-0.16010381653800448,0
tx104341,38.61,21,1218.0,0,3.89,0,-0.16010494407640086,0
tx102939,76.67,12,800.0,0,3.38,0,-0.1601200216689933,0
tx102943,65.76,9,1252.0,0,2.92,0,-0.16012632202300597,0
tx104751,30.94,9,1114.0,2,12.41,0,-0.16014308156872575,0
tx102103,63.99,16,267.0,1,2.37,0,-0.16015263814604946,0
tx100096,80.29,8,1142.0,1,2.21,0,-0.1601627129031684,0
tx101455,12.5,16,522.0,1,11.6,0,-0.1601751946057542,0
tx100265,32.03,8,1702.0,0,3.76,0,-0.16017634339570141,0
tx102308,15.36,13,810.0,2,11.52,0,-0.1602106164405116,0
tx100538,35.68,19,450.0,2,3.91,0,-0.16022638408638468,0
tx100319,13.44,15,450.0,0,10.53,0,-0.16023459668431844,0
tx102158,35.99,19,1446.0,0,7.89,0,-0.1602846007077106,0
tx101536,9.74,17,996.0,2,0.69,0,-0.1602892643195578,0
tx102617,31.64,16,72.0,1,3.17,0,-0.16031183047357128,0
tx102244,41.58,19,1035.0,1,11.04,0,-0.1603440007749906,0
tx100743,21.65,17,1064.0,1,12.87,0,-0.16034883993108745,0
tx101507,61.5,13,143.0,1,2.88,0,-0.16035295575375702,0
tx102591,15.33,6,395.0,1,3.37,0,-0.1603622579205244,0
tx101381,26.99,14,1044.0,3,5.81,0,-0.16036599291704112,0
tx100050,81.07,11,320.0,1,2.03,0,-0.16039505135475085,0
tx100252,41.34,13,191.0,2,1.57,0,-0.16043655610471147,0
tx103071,29.3,21,1123.0,0,0.41,0,-0.1604509274095789,0
tx104442,61.05,13,1342.0,2,2.07,0,-0.16045132492041242,0
tx102535,26.14,6,746.0,2,3.19,0,-0.16046309176829032,0
tx103624,22.69,19,1730.0,1,0.19,0,-0.1604767306858541,0
tx104237,14.92,10,662.0,0,10.79,0,-0.16049139296404252,0
tx103561,70.65,15,1466.0,1,1.52,0,-0.16051341552872073,0
tx103541,16.8,19,1530.0,1,8.72,0,-0.16051797580214955,0
tx101594,19.52,20,468.0,1,7.74,0,-0.16056094554956307,0
tx103735,34.71,21,415.0,1,0.63,0,-0.16056798613811624,0
tx102093,37.75,10,69.0,1,2.65,0,-0.16057685361232,0
tx104935,20.17,20,1377.0,0,0.15,0,-0.16059493191501129,0
tx102220,12.57,15,1869.0,1,1.72,0,-0.16063993848119534,0
tx101516,15.64,10,1818.0,1,6.79,0,-0.16065521892024226,0
tx100528,24.51,21,856.0,0,0.22,0,-0.16068939594883358,0
tx102003,47.48,20,1126.0,0,0.28,0,-0.1607109788635202,0
tx104654,72.79,14,624.0,1,0.11,0,-0.16071747750653848,0
tx101081,25.86,21,547.0,1,0.07,0,-0.16073732341004676,0
tx100774,24.31,20,1114.0,2,2.83,0,-0.16073883412625395,0
tx102129,18.47,12,332.0,2,9.79,0,-0.1607502832126239,0
tx101730,47.13,19,1400.0,1,9.42,0,-0.1607507271510496,0
tx103847,31.0,21,353.0,1,5.39,0,-0.16079375239094434,0
tx100163,25.88,8,444.0,0,7.83,0,-0.1608214516003144,0
tx103384,34.18,4,547.0,1,3.97,0,-0.16082623807392304,0
tx100736,54.26,16,121.0,1,2.89,0,-0.16082815669830874,0
tx102675,21.65,14,1752.0,2,0.53,0,-0.1608326276173691,0
tx103532,62.9,15,273.0,1,0.61,0,-0.16083475261470082,0
tx101756,11.66,8,1181.0,2,0.31,0,-0.16085187462441936,0
tx103892,39.35,19,1480.0,2,0.86,0,-0.1608581933452134,0
tx102921,27.92,17,176.0,1,0.03,0,-0.16086988482176023,0
tx101514,44.3,10,1358.0,0,9.97,0,-0.16089829609544026,0
tx103513,22.19,20,1087.0,2,2.7,0,-0.16092689107016828,0
tx103888,32.95,20,806.0,0,7.16,0,-0.16094963355138908,0
tx100764,27.14,12,1660.0,0,8.59,0,-0.16095482754422807,0
tx104293,11.64,19,745.0,0,0.9,0,-0.1609775492154213,0
tx104045,19.6,12,232.0,2,2.62,0,-0.16098904984461404,0
tx102289,13.41,18,1482.0,2,2.86,0,-0.16099219728255243,0
tx101038,83.39,10,1015.0,1,3.26,0,-0.1610024637441524,0
tx104664,15.56,21,585.0,1,1.2,0,-0.16100518482110898,0
tx102452,52.27,19,1619.0,1,5.3,0,-0.1610372103081268,0
tx101299,17.14,15,1791.0,0,0.48,0,-0.16108917905545977,0
tx103346,50.03,16,234.0,0,1.26,0,-0.16111983587662676,0
tx103070,11.7,16,331.0,0,6.69,0,-0.16114087000717114,0
tx100541,60.76,16,322.0,0,4.11,0,-0.16117564935747652,0
tx104521,25.58,18,1598.0,2,1.09,0,-0.16119610091147935,0
tx101833,42.62,16,162.0,0,3.52,0,-0.16121225833368208,0
tx102834,19.02,18,1594.0,2,2.89,0,-0.16121393683799323,0
tx103141,75.3,11,810.0,0,1.61,0,-0.1612173310431672,0
tx102541,14.01,20,872.0,0,1.1,0,-0.16122600108345808,0
tx104968,44.58,19,1738.0,1,4.03,0,-0.16122876091346106,0
tx102279,73.79,11,1237.0,0,3.02,0,-0.16124518052318348,0
tx102881,17.05,13,1823.0,0,1.95,0,-0.16126807204825022,0
tx103596,50.79,9,472.0,2,0.41,0,-0.16127130571661324,0
tx101695,41.89,7,1177.0,0,0.62,0,-0.1612815411814832,0
tx101261,18.92,14,1908.0,1,1.62,0,-0.16129723555239256,0
tx101774,26.72,8,1705.0,0,3.92,0,-0.16131090175873408,0
tx101692,40.35,21,1054.0,0,3.96,0,-0.1613251281197972,0
tx100988,30.41,19,936.0,2,0.11,0,-0.16139590667076814,0
tx104572,53.91,9,1474.0,0,0.38,0,-0.16145445272560432,0
tx103441,24.56,8,1587.0,2,0.72,0,-0.1614672134856756,0
tx100213,29.33,21,1347.0,0,4.73,0,-0.16152165029794807,0
tx103780,30.7,12,152.0,2,0.73,0,-0.16159344789781532,0
tx103967,41.84,5,556.0,1,4.25,0,-0.16160495573452272,0
tx101994,15.77,9,770.0,2,0.03,0,-0.16163996711413142,0
tx101888,23.93,13,1857.0,0,1.72,0,-0.16164897278773416,0
tx104186,55.39,12,1693.0,1,0.32,0,-0.16168566782213434,0
tx101671,14.48,18,405.0,0,0.62,0,-0.16170571407893997,0
tx100948,8.64,18,423.0,1,2.12,0,-0.16172465332011027,0
tx103134,56.53,13,326.0,2,0.84,0,-0.16172650014865747,0
tx104971,22.7,19,1747.0,0,4.44,0,-0.1617292278982198,0
tx101669,50.25,8,682.0,2,6.82,0,-0.16173116476701066,0
tx104542,52.19,11,1574.0,1,8.72,0,-0.16173363576894012,0
tx100706,31.96,8,738.0,0,9.95,0,-0.16179880619378995,0
tx101069,29.1,9,1854.0,1,1.4,0,-0.1618352413281754,0
tx101390,12.5,17,1477.0,2,2.05,0,-0.16184213434610462,0
tx101282,25.2,20,872.0,1,9.6,0,-0.16189151051832495,0
tx103027,38.01,9,1736.0,0,4.13,0,-0.16189237308650645,0
tx103897,15.61,14,1629.0,2,0.43,0,-0.1619169194729656,0
tx100601,26.76,4,968.0,1,3.49,0,-0.16195817692485154,0
tx102601,51.77,9,1282.0,2,0.29,0,-0.16196777487395703,0
tx100953,59.69,9,454.0,0,3.61,0,-0.16205834883289555,0
tx101512,46.98,9,1569.0,2,5.27,0,-0.16207180093584767,0
tx101880,78.33,15,649.0,0,3.16,0,-0.16207850577972266,0
tx100294,25.18,20,1703.0,1,1.62,0,-0.1620860272276139,0
tx100495,12.67,8,1166.0,0,6.17,0,-0.16212130987021167,0
tx104728,50.83,9,527.0,0,0.14,0,-0.1621904580651372,0
tx104497,36.67,13,283.0,2,8.1,0,-0.16223309338584635,0
tx104239,31.64,22,958.0,1,3.8,0,-0.16223382415442317,0
tx102717,25.54,12,291.0,0,8.14,0,-0.16223927388899695,0
tx104852,24.4,7,545.0,2,4.56,0,-0.16226527274683977,0
tx102831,33.15,10,177.0,0,0.91,0,-0.1622713899469559,0
tx100465,20.8,14,1833.0,0,2.29,0,-0.162324110153638,0
tx104909,19.95,10,1771.0,0,3.53,0,-0.16235377141777968,0
tx102125,40.22,10,1652.0,2,3.7,0,-0.162372102298863,0
tx104625,27.98,12,140.0,0,4.85,0,-0.1624459842817031,0
tx100091,58.18,8,278.0,1,3.38,0,-0.16244807752635104,0
tx104336,30.49,16,1896.0,1,3.99,0,-0.16246946980557175,0
tx104166,46.62,19,469.0,0,4.48,0,-0.16249407104411562,0
tx100431,70.6,12,460.0,1,8.75,0,-0.1624986301000912,0
tx104913,53.12,18,1040.0,0,0.07,0,-0.16249871706633873,0
tx102005,58.14,17,634.0,2,4.63,0,-0.16250626426808118,0
tx104090,39.2,10,161.0,2,1.92,0,-0.16251890723427048,0
tx103604,13.38,8,1296.0,0,6.9,0,-0.1625214552263502,0
tx101204,55.9,12,1338.0,1,10.91,0,-0.16254224893566094,0
tx100700,24.63,4,609.0,1,1.54,0,-0.162581780005911,0
tx102501,22.78,12,1021.0,0,12.31,0,-0.16261442358841494,0
tx100317,16.75,12,186.0,1,9.34,0,-0.16262165142966323,0
tx104463,16.78,8,541.0,0,6.82,0,-0.16263383970710793,0
tx100203,42.14,6,1612.0,1,2.49,0,-0.16263959093030084,0
tx100182,31.72,16,166.0,2,5.21,0,-0.16272102879761474,0
tx101895,15.72,10,235.0,2,1.45,0,-0.16280830594476098,0
tx102229,17.99,20,576.0,1,8.12,0,-0.1628153749375305,0
tx103799,25.55,10,1484.0,0,10.01,0,-0.1628398341237225,0
tx103094,7.05,14,967.0,2,0.29,0,-0.16287157711684008,0
tx102619,7.36,15,790.0,2,4.06,0,-0.16289120340650692,0
tx101622,58.65,14,373.0,0,5.26,0,-0.16292183638667584,0
tx101032,28.68,11,771.0,2,12.73,0,-0.1629476103680541,0
tx102477,22.48,21,1180.0,0,0.31,0,-0.1629496147105518,0
tx103007,61.9,13,780.0,2,1.55,0,-0.16295671973560655,0
tx101548,18.74,10,151.0,1,8.98,0,-0.1629619361147267,0
tx101782,38.03,10,1876.0,1,2.04,0,-0.1629765213801322,0
tx104097,37.23,8,1449.0,0,0.09,0,-0.16297731023924528,0
tx100341,42.66,5,669.0,1,5.12,0,-0.16300632343398708,0
tx100861,31.95,21,1417.0,0,1.55,0,-0.16303241447414607,0
tx102683,31.62,15,656.0,2,11.38,0,-0.16303944111969187,0
tx101549,25.11,15,86.0,1,4.71,0,-0.16306154331707834,0
tx102214,17.04,7,1134.0,0,2.72,0,-0.1631282085018324,0
tx100973,6.76,9,728.0,1,9.17,0,-0.16314759157835457,0
tx103697,13.85,11,1865.0,1,2.35,0,-0.16317719948093495,0
tx102238,77.28,13,356.0,1,1.2,0,-0.16317857642850597,0
tx101867,24.2,14,110.0,1,7.9,0,-0.16319887067643246,0
tx100222,32.76,6,1484.0,1,0.21,0,-0.16320868493848972,0
tx101561,35.1,12,1896.0,1,1.63,0,-0.16322644230375866,0
tx104550,19.11,16,926.0,2,11.9,0,-0.16322797347198575,0
tx102705,28.13,18,431.0,0,7.82,0,-0.16323236223262666,0
tx104473,32.99,21,1496.0,0,2.67,0,-0.16324417722326623,0
tx102348,34.18,21,1320.0,0,3.69,0,-0.16324837327341335,0
tx104055,15.39,20,591.0,0,3.72,0,-0.16325118767410168,0
tx101308,59.24,16,1554.0,1,0.01,0,-0.16327534055129161,0
tx100150,30.47,8,1591.0,0,0.44,0,-0.16328833514953528,0
tx104189,34.79,15,283.0,0,7.84,0,-0.16331703750750515,0
tx104404,37.33,15,316.0,0,9.1,0,-0.1633192372677577,0
tx102514,16.42,10,522.0,1,12.53,0,-0.16336081440453515,0
tx104175,28.36,15,123.0,1,8.74,0,-0.1633727816393074,0
tx103208,24.74,5,1226.0,1,1.02,0,-0.16339304721370962,0
tx102698,44.38,19,1072.0,2,1.29,0,-0.16340245817526122,0
tx103062,44.44,9,258.0,2,4.51,0,-0.1634069446325228,0
tx104368,46.77,9,304.0,2,6.68,0,-0.16341381386205472,0
tx104142,25.95,10,1841.0,1,5.53,0,-0.16341603378566155,0
tx101946,40.64,18,1644.0,0,4.45,0,-0.16342632590822742,0
tx103130,35.96,14,146.0,0,4.73,0,-0.1634490452309058,0
tx104877,20.13,19,1698.0,1,5.35,0,-0.16348531365265823,0
tx101706,29.28,13,479.0,2,10.87,0,-0.16355186219949464,0
tx103651,29.01,17,1886.0,1,3.57,0,-0.16355436593791328,0
tx103225,28.0,9,238.0,2,6.32,0,-0.163614665884932,0
tx100259,23.41,12,195.0,0,0.38,0,-0.16363107535173566,0
tx102148,10.39,11,161.0,1,1.9,0,-0.16365137666242197,0
tx104499,11.41,8,675.0,1,0.09,0,-0.16365656811800927,0
tx103676,29.16,14,1797.0,1,8.22,0,-0.16366222243235057,0
tx103668,17.89,16,366.0,0,8.34,0,-0.163662362356917,0
tx100901,25.36,20,1661.0,1,1.29,0,-0.16371354386603754,0
tx100179,72.71,11,900.0,0,2.6,0,-0.16372450691019308,0
tx101083,46.7,10,1282.0,2,0.08,0,-0.16375845362078018,0
tx103431,15.9,20,1061.0,0,0.6,0,-0.16379536350949314,0
tx103150,16.85,21,1052.0,1,0.37,0,-0.163879687416421,0
tx104056,15.49,21,1413.0,1,5.03,0,-0.16388388905067303,0
tx100332,27.95,20,1608.0,1,0.31,0,-0.16389098379703432,0
tx102494,20.36,21,1392.0,1,0.43,0,-0.1638974617340742,0
tx103415,24.95,14,260.0,0,0.03,0,-0.1638986531637338,0
tx102838,31.66,8,1112.0,0,9.5,0,-0.1639271135528016,0
tx102554,19.17,10,200.0,2,2.82,0,-0.1639312504432734,0
tx104057,38.6,17,1771.0,0,2.67,0,-0.16393341619577367,0
tx102105,15.6,18,1235.0,2,0.56,0,-0.16397907225039937,0
tx103940,61.57,10,1282.0,0,2.05,0,-0.16398362173970982,0
tx100623,17.31,9,1233.0,0,9.55,0,-0.16398425426386304,0
tx103530,44.27,9,332.0,1,10.71,0,-0.16398579060610513,0
tx102336,17.66,12,1761.0,0,0.56,0,-0.16399779161892664,0
tx103991,18.74,8,932.0,1,11.22,0,-0.16403345166780908,0
tx101377,4.64,18,704.0,1,0.84,0,-0.1640571213524652,0
tx102073,9.86,19,863.0,1,0.93,0,-0.16408197845180583,0
tx101440,11.21,8,753.0,2,4.77,0,-0.1640988391098503,0
tx100983,38.14,20,468.0,0,3.74,0,-0.16411486970691458,0
tx102398,46.5,11,1724.0,0,4.91,0,-0.164217214677228,0
tx104987,31.86,14,133.0,0,3.08,0,-0.16422370355751065,0
tx102473,37.66,18,481.0,1,11.23,0,-0.16424359243600317,0
tx104640,33.46,12,1776.0,0,5.63,0,-0.16424518382639197,0
tx102069,24.1,7,1018.0,0,5.33,0,-0.16426365385524516,0
tx104061,28.18,13,508.0,1,14.67,0,-0.16426438714621472,0
tx101011,13.64,16,332.0,0,0.45,0,-0.16427503272724903,0
tx104771,20.62,17,1789.0,0,1.17,0,-0.16427550756958936,0
tx100362,34.75,10,335.0,0,8.98,0,-0.16428441424495965,0
tx103907,26.29,19,1722.0,0,1.87,0,-0.1643256046678015,0
tx100671,17.52,12,1281.0,2,10.5,0,-0.16433582347241316,0
tx103602,35.7,19,243.0,1,3.64,0,-0.16435184352490445,0
tx100429,7.12,15,1428.0,0,4.56,0,-0.16435368951994822,0
tx104697,80.29,12,671.0,0,1.67,0,-0.16440874924753696,0
tx102542,49.29,9,155.0,1,1.0,0,-0.1644522681880355,0
tx100787,48.59,20,1001.0,0,4.2,0,-0.16445897487891115,0
tx104720,17.03,14,400.0,0,0.01,0,-0.1644818993343058,0
tx101052,9.49,9,585.0,0,3.23,0,-0.1644852979910424,0
tx104187,26.76,11,169.0,2,5.85,0,-0.16450676788055174,0
tx102613,50.63,21,1181.0,1,2.25,0,-0.1645089344242066,0
tx102903,20.7,10,1623.0,2,1.43,0,-0.1645114623391587,0
tx102319,30.14,12,323.0,1,12.79,0,-0.16465317605385688,0
tx104947,38.52,9,1693.0,0,3.5,0,-0.16470423413999974,0
tx101753,56.75,17,340.0,0,1.93,0,-0.16473938249055065,0
tx104413,17.68,15,387.0,0,8.4,0,-0.16476179441791988,0
tx100555,72.71,14,645.0,0,5.31,0,-0.1647924019055239,0
tx100029,18.77,16,272.0,2,2.65,0,-0.16479678762384814,0
tx102851,9.37,19,874.0,1,1.73,0,-0.16482573377855847,0
tx101186,24.9,19,1702.0,0,4.0,0,-0.16484709937456976,0
tx103681,23.42,9,102.0,1,1.45,0,-0.16484979960597362,0
tx100430,58.96,14,346.0,0,1.57,0,-0.16486537721404654,0
tx104249,52.69,15,790.0,2,8.22,0,-0.16489753394244638,0
tx102221,70.92,11,990.0,0,1.8,0,-0.1648991113926324,0
tx103349,16.05,14,1813.0,0,2.39,0,-0.16495934115329902,0
tx103785,29.97,20,684.0,0,5.25,0,-0.16496254059926296,0
tx101272,28.09,18,424.0,2,3.39,0,-0.16497191233699676,0
tx104591,34.77,19,1724.0,1,0.52,0,-0.16498329302915415,0
tx101925,23.74,8,320.0,2,1.04,0,-0.16499802473873315,0
tx104116,72.09,16,505.0,1,3.72,0,-0.16502112492893872,0
tx100392,20.08,8,666.0,2,8.89,0,-0.16504059913989128,0
tx100242,18.93,18,232.0,1,5.43,0,-0.16504312359433787,0
tx103970,48.87,15,1012.0,0,10.52,0,-0.16505099608484336,0
tx103034,41.38,14,1256.0,2,10.75,0,-0.16505944679262963,0
tx100320,9.31,17,889.0,0,1.63,0,-0.16507682032263127,0
tx100440,9.4,11,1251.0,2,6.46,0,-0.16514047358472422,0
