trip_id,pickup_datetime,passenger_count,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,distance_mi,trip_duration
trip103665,2023-09-21 16:36:00,3,40.678812136715294,-73.93163219209339,40.68780344577133,-73.92923324414942,0.634,239
trip102168,2023-12-06 22:01:00,2,40.71677305386053,-73.9830054905473,40.71293497074749,-73.97824092545943,0.364,332
trip103989,2023-01-03 09:39:00,1,40.709137190545185,-73.99654648295609,40.72451942632795,-73.9694896537689,1.771,636
trip102330,2023-05-30 08:18:00,3,40.70940499878185,-73.91522989029549,40.710091757686904,-73.9144150979594,0.064,102
trip103150,2023-10-26 16:51:00,4,40.76217184237496,-74.00000000357069,40.760947905228655,-74.0059120916299,0.321,293
trip100440,2023-02-28 21:54:00,1,40.74148400465786,-73.96500858605663,40.74347587514576,-73.96309620778831,0.17,114
trip100508,2023-05-11 17:03:00,1,40.724819247127776,-74.02126871484947,40.72835386528218,-74.01892342551747,0.273,276
trip101100,2023-07-17 08:03:00,1,40.8008544692382,-74.01949902294879,40.802815707683585,-74.02079678117403,0.152,132
trip100589,2023-10-12 10:28:00,3,40.822500226682486,-74.0006283723549,40.82627450731142,-73.99799234120191,0.295,147
trip103565,2023-06-13 10:55:00,2,40.82544676592106,-74.03,40.86,-74.03,2.387,1167
trip100649,2023-12-18 23:53:00,1,40.732429122274176,-73.99063123346806,40.735456444234806,-73.97670770412287,0.758,229
trip101546,2023-07-04 21:15:00,4,40.66986678515964,-73.90285583940071,40.68380697832675,-73.93032466110576,1.732,573
trip103651,2023-09-20 02:47:00,2,40.76155125245694,-74.03,40.76159579803082,-74.03,0.003,63
trip103931,2023-06-27 02:25:00,3,40.783986329918925,-74.03,40.78338447214504,-74.03,0.042,85
trip102633,2023-12-13 10:17:00,2,40.75023952872033,-74.03,40.743797338159794,-74.02340717016884,0.563,357
trip103867,2023-04-23 06:59:00,1,40.824890496317394,-74.01539318012996,40.824721855890914,-74.01294654624428,0.128,120
trip103498,2023-06-12 23:32:00,2,40.739584894104006,-74.00310733130392,40.73777186777956,-74.00540144276779,0.174,367
trip102543,2023-01-19 13:03:00,2,40.78543672169735,-73.93256812817263,40.78329997365666,-73.9404034608391,0.436,158
trip101455,2023-09-11 02:12:00,2,40.744860554869994,-73.95434846117622,40.75464899366868,-73.96780476393667,0.976,398
trip102092,2023-03-20 02:58:00,2,40.75593432159045,-73.9950767560231,40.73175594377042,-73.99643004197263,1.672,480
trip100660,2023-09-07 14:53:00,2,40.67386168078736,-74.03,40.6727371428261,-74.03,0.078,50
trip100630,2023-10-09 05:51:00,1,40.82249216477553,-74.03,40.83066901138957,-74.03,0.565,391
trip100672,2023-09-30 10:47:00,2,40.71787563291836,-73.95488016410036,40.72521986618874,-73.96055245704893,0.588,268
trip101249,2023-03-08 18:14:00,3,40.67982775441125,-74.01941659863368,40.67778474443879,-74.0271994236315,0.432,270
trip103848,2023-01-26 17:37:00,2,40.78898648057433,-74.03,40.80121615108966,-74.00314624583915,1.639,652
trip100482,2023-02-02 23:21:00,4,40.754118408017796,-73.96060254783302,40.750347595037546,-73.95367275533754,0.447,134
trip101584,2023-03-09 05:58:00,4,40.74462852103254,-74.00484118206718,40.76244230103707,-74.0205517041151,1.48,398
trip104002,2023-10-18 22:45:00,1,40.75591686175625,-73.9715080066465,40.79136882309543,-73.94427993107743,2.834,776
trip103559,2023-03-17 23:16:00,2,40.7128145570427,-73.96239088798077,40.68045924476461,-73.97822193086861,2.384,815
trip101952,2023-10-29 16:02:00,2,40.6700620766646,-74.03,40.67639195041808,-74.02673170198487,0.47,287
trip101462,2023-07-23 09:02:00,2,40.711580834983565,-74.027841691957,40.718464639025676,-74.02724019394793,0.477,373
trip103344,2023-11-04 01:39:00,3,40.6839281308059,-73.95496923892621,40.74219024851867,-73.98850553004283,4.392,872
trip102580,2023-04-14 05:15:00,1,40.70540021579857,-74.03,40.65679988996486,-74.03,3.358,886
trip103395,2023-03-14 18:17:00,1,40.77704913268364,-73.97933841786242,40.77432724625832,-73.97707210067715,0.222,150
trip100856,2023-10-08 06:34:00,1,40.76514624069724,-74.03,40.7597094336835,-74.01866674872262,0.702,317
trip101225,2023-07-28 16:01:00,4,40.77357779293867,-73.96257771993977,40.785179740597215,-73.95467471246644,0.902,501
trip101190,2023-02-11 09:27:00,1,40.81893005007705,-73.97520812124289,40.79955303377025,-73.96105375598059,1.53,1047
trip102582,2023-01-20 23:56:00,2,40.74608680109773,-73.97270586861485,40.74709280206,-73.97137514367186,0.098,68
trip103293,2023-08-16 00:48:00,3,40.774927907769786,-73.9625118626635,40.81921105986894,-73.95075412652191,3.121,749
trip100530,2023-10-21 07:27:00,1,40.73372032851501,-73.93911359392742,40.70932900768346,-73.9618378782986,2.063,1089
trip102667,2023-04-08 15:37:00,1,40.73778805781807,-73.94347084056844,40.7435034927449,-73.94084827465714,0.418,211
trip100049,2023-05-16 03:51:00,1,40.753041058127,-73.97725433150636,40.755869375139746,-73.97596546648911,0.207,78
trip102916,2023-03-01 01:13:00,3,40.820916412984545,-73.9906603901601,40.81442109679615,-73.9885082586471,0.463,207
trip101807,2023-12-10 09:03:00,3,40.74997466062947,-73.98674710202104,40.738550132735,-73.97871848431916,0.894,383
trip100858,2023-06-21 12:31:00,4,40.662836488028255,-74.00380673239054,40.664810036654316,-74.0029300233909,0.144,350
trip101812,2023-05-08 06:16:00,1,40.76232117303956,-73.95424222013868,40.75762698830755,-73.92522522933535,1.553,583
trip101072,2023-08-22 12:09:00,1,40.73968183059014,-73.89387962819693,40.74415413698757,-73.89937131732049,0.422,185
trip100719,2023-05-30 12:49:00,4,40.70399738732587,-73.97303434899644,40.70146247492344,-73.96276930863664,0.565,221
trip100151,2023-11-24 03:09:00,3,40.70339558112284,-73.91454668815685,40.67952758675393,-73.93110045202255,1.863,591
trip102174,2023-07-26 21:12:00,1,40.765076906539186,-73.90300042978367,40.7498038043805,-73.87887817428295,1.645,412
trip102990,2023-08-10 11:54:00,1,40.778832809959134,-74.0037514115862,40.77512634622331,-74.01711067216733,0.744,271
trip101660,2023-01-02 07:56:00,4,40.85741283098083,-73.96295053895909,40.86,-73.98851052533011,1.348,502
trip101656,2023-05-17 03:46:00,2,40.76748133903832,-74.03,40.83023618057119,-74.03,4.336,1007
trip102185,2023-10-13 03:36:00,1,40.75078005831181,-74.03,40.74382350169467,-74.00540861175476,1.374,440
trip102321,2023-01-10 09:29:00,4,40.80660005278912,-73.99136583170962,40.82127173099883,-73.99472390827354,1.029,608
trip102828,2023-03-15 01:27:00,1,40.67510396230014,-73.99796809777875,40.68309485699539,-73.99614657906723,0.56,200
trip102285,2023-05-13 11:14:00,4,40.76633541614715,-74.03,40.767939813842645,-74.0081157531174,1.151,403
trip102965,2023-10-30 21:03:00,2,40.67800227996621,-73.96648679531515,40.67497160681449,-73.96699015616606,0.211,94
trip103624,2023-03-19 10:32:00,2,40.7471258236694,-74.01743491273487,40.70113978933689,-74.01327545898499,3.185,1273
trip102953,2023-10-30 00:19:00,2,40.63677571619023,-73.9482128934109,40.63,-73.93086770505188,1.023,517
trip103611,2023-07-25 03:47:00,1,40.7155527114531,-73.99822973272788,40.67698782758827,-73.94394659760907,3.897,1630
trip103358,2023-10-07 20:26:00,3,40.704118697132465,-74.03,40.684205293172646,-74.02328307343167,1.42,708
trip102611,2023-07-23 04:09:00,3,40.78706744171697,-74.02867648729574,40.78426555472316,-74.03,0.206,153
trip101873,2023-04-27 06:05:00,2,40.6962535533674,-73.97898838667308,40.694991209193155,-73.97600362006128,0.179,138
trip102355,2023-02-10 00:44:00,2,40.65161011095623,-73.98849909821871,40.6308152799421,-73.97034194874333,1.724,586
trip103107,2023-02-25 15:18:00,1,40.75593092921549,-73.96448323149497,40.74614327327586,-73.94391975168827,1.271,357
trip101385,2023-06-27 00:10:00,1,40.754238237620456,-73.92843043612594,40.768545305089994,-73.92391743743767,1.016,308
trip102522,2023-11-05 00:41:00,2,40.74037914121675,-73.93176436697179,40.74742767788496,-73.94972891566017,1.059,286
trip101399,2023-02-15 10:18:00,3,40.686558125697346,-73.92652485577385,40.661703880981754,-73.9089066702433,1.95,954
trip101195,2023-10-26 12:56:00,4,40.83822180703524,-73.93783650561386,40.83363972312865,-73.94338342562816,0.429,176
trip103777,2023-03-26 05:53:00,4,40.77069551198385,-74.02853667435016,40.79579014207795,-74.03,1.736,812
trip101475,2023-10-23 03:30:00,2,40.74267404515153,-74.0277536485201,40.75095274968443,-74.03,0.584,177
trip103567,2023-08-06 14:33:00,2,40.696434543032424,-73.96801996569145,40.696523956039854,-73.96807787916791,0.007,33
trip104010,2023-09-01 00:34:00,1,40.748184592605966,-73.96915856793947,40.72902032053873,-73.95743613815127,1.459,387
trip102333,2023-09-22 13:59:00,3,40.74848784520197,-74.03,40.76714860574769,-74.03,1.289,560
trip100297,2023-12-12 22:16:00,2,40.73326384384054,-74.0096773963278,40.73273077307441,-74.00961443594248,0.037,113
trip103593,2023-04-27 03:08:00,1,40.7701663965082,-73.9989054026262,40.77527795167033,-73.99534203354571,0.399,259
trip101264,2023-09-21 04:55:00,1,40.74776985231018,-74.02430936632466,40.746989910378126,-74.03,0.303,294
trip102090,2023-04-25 00:04:00,1,40.75877967879143,-73.9701531283029,40.75393929404591,-73.97686642180241,0.485,145
trip100958,2023-11-21 09:41:00,1,40.749913606607066,-73.95259992675403,40.75271168767633,-73.95242494661746,0.194,278
trip101606,2023-06-23 21:02:00,2,40.772863559733956,-73.9897277500495,40.76931568264263,-73.99986918834911,0.585,295
trip102078,2023-07-15 03:22:00,1,40.65297963972733,-73.88766842598275,40.631687778088114,-73.88923440412603,1.473,527
trip100908,2023-10-06 22:00:00,2,40.75314638114477,-74.00308476371386,40.749232273463925,-74.0058220078062,0.306,282
trip102815,2023-10-12 01:11:00,1,40.72591349950162,-73.97801154742682,40.72482623243242,-73.98073182089396,0.161,451
trip101609,2023-02-01 01:03:00,2,40.73272895834315,-73.9588708634843,40.72908137686509,-73.95858100336066,0.252,98
trip102856,2023-02-25 04:39:00,1,40.74725421920372,-74.02531672009283,40.74267187142951,-74.02375380578559,0.327,146
trip101374,2023-10-24 18:58:00,2,40.74890661773031,-73.97658938025161,40.754622399354716,-73.96246889755494,0.838,430
trip101286,2023-07-29 02:31:00,3,40.69031217535066,-74.0225200327921,40.69116114242913,-74.03,0.396,234
trip103998,2023-05-19 21:32:00,4,40.72076783306823,-73.96083349659062,40.7133958396115,-73.96975485458698,0.691,255
trip100349,2023-04-03 10:14:00,2,40.81641770716241,-73.95664036509194,40.82074628489555,-73.95828558376067,0.311,355
trip101368,2023-06-27 22:51:00,3,40.806053573207734,-73.97976046470178,40.81039063403641,-73.97890888035913,0.303,186
trip102138,2023-03-22 23:56:00,2,40.76435926753106,-73.98614131703452,40.79801676878246,-73.98663147274905,2.326,688
trip100643,2023-09-15 08:11:00,1,40.757738214959666,-73.98085421698565,40.76237661287783,-73.9682333591496,0.734,412
trip101872,2023-07-03 23:29:00,4,40.722271326700415,-73.97201154485174,40.726974710504656,-73.97400740661696,0.341,158
trip103347,2023-11-10 09:27:00,2,40.75799160026156,-73.9957092373503,40.7321098127635,-74.01905266396666,2.166,893
trip101681,2023-09-13 14:18:00,2,40.703856544249994,-73.89470773685355,40.70251191653568,-73.89340776455946,0.115,88
trip100669,2023-06-09 11:34:00,2,40.63458650461808,-74.01541508925627,40.63,-74.00792849928492,0.505,274
trip103634,2023-03-09 12:19:00,3,40.74228475758305,-73.93679680662353,40.75708613345337,-73.92191741536053,1.285,466
trip103997,2023-06-08 18:48:00,2,40.7389425651852,-74.03,40.739676889031294,-74.02976499563371,0.052,93
trip103700,2023-06-09 15:44:00,3,40.74772866672484,-74.0029910697795,40.747632755826466,-74.00024625145261,0.144,89
trip101902,2023-08-02 10:41:00,3,40.77713216246899,-73.98729605279898,40.78444641523745,-73.99106459197318,0.542,354
trip101832,2023-03-19 08:26:00,2,40.69972025790769,-73.97089568187488,40.69448311874714,-73.96700847667886,0.415,263
trip101179,2023-10-03 08:35:00,3,40.76878623814339,-74.00996785780917,40.77825269972328,-74.0007896557078,0.811,417
trip102498,2023-10-06 09:32:00,4,40.72533671800398,-73.95969467765153,40.714207131408195,-73.9423665126705,1.189,560
trip102757,2023-01-07 09:22:00,1,40.764919376281014,-74.03,40.778238109144624,-74.03,0.92,671
trip102216,2023-08-31 09:10:00,1,40.750507496347836,-73.98037654324736,40.747917030308265,-73.96236154198269,0.96,650
trip101864,2023-06-24 23:50:00,2,40.76304484641633,-74.007338806843,40.7599833989503,-74.00550882853877,0.232,400
trip101587,2023-12-18 19:53:00,2,40.792424461055134,-73.94475885591274,40.76520665110466,-73.918046518019,2.343,1194
trip103156,2023-07-19 16:09:00,1,40.86,-73.97046078526029,40.86,-73.9677241179895,0.143,227
trip102344,2023-04-17 09:59:00,1,40.786528106949845,-74.02434201018315,40.81514532052031,-74.01831321465804,2.002,808
trip102381,2023-04-08 14:34:00,1,40.78556532618031,-74.02026392943156,40.804749559185225,-74.03,1.42,392
trip101357,2023-12-16 04:44:00,1,40.72718026238073,-73.98259063930824,40.7278215443485,-73.97897206780057,0.195,157
trip100786,2023-03-01 10:53:00,1,40.75198955701469,-74.03,40.77139405028717,-74.00241319496546,1.97,763
trip103598,2023-10-02 20:19:00,4,40.670127562993954,-73.99779497074414,40.63,-74.03,3.246,1097
trip100140,2023-03-30 01:42:00,4,40.76864842449742,-73.98657513142176,40.767176662434615,-73.98630762456253,0.103,137
trip100788,2023-02-23 04:58:00,1,40.701290776117524,-73.89084600005908,40.70204120154856,-73.8890976429991,0.105,192
trip100323,2023-08-15 05:37:00,4,40.783789104492904,-73.97475892132269,40.825062921299,-73.95910367244463,2.967,976
trip102699,2023-09-17 03:05:00,3,40.711210794010896,-73.93726440437327,40.70541817058783,-73.93473586428219,0.422,233
trip100714,2023-07-09 06:51:00,4,40.74051894935366,-74.0062585520456,40.74017210819424,-74.00093287994743,0.28,191
trip102655,2023-02-02 04:53:00,2,40.72363368052968,-73.91812915298395,40.72442071215051,-73.91327489287048,0.26,191
trip102382,2023-08-22 10:09:00,4,40.68102108047413,-73.94725291895853,40.70569456513315,-73.9639098136222,1.915,726
trip103699,2023-05-19 10:01:00,2,40.694795406945175,-73.95059244053077,40.67608916788548,-73.87127026829728,4.352,1852
trip103190,2023-01-23 03:43:00,2,40.68600767052369,-74.00380162766156,40.68655136882107,-74.00386559825964,0.038,128
trip103371,2023-10-06 13:37:00,2,40.68086774586801,-73.95271964073521,40.674770082778565,-73.912290910281,2.16,622
trip101921,2023-03-05 11:53:00,3,40.79621075858443,-73.90316870938479,40.79469751926453,-73.90576625800334,0.171,103
trip100618,2023-10-21 04:04:00,1,40.72237104393732,-73.85709200808782,40.71949829121575,-73.85553576472081,0.215,180
trip100406,2023-09-21 00:44:00,1,40.744710602470235,-74.00399634822072,40.74648465963707,-74.00153436908604,0.178,92
trip103684,2023-12-28 18:43:00,2,40.70274225461437,-74.01357542542044,40.70194203737056,-74.01375835011417,0.056,63
trip101004,2023-07-07 11:31:00,3,40.750134698104,-73.96944092155329,40.74567214230705,-74.03,3.185,732
trip101907,2023-05-04 03:14:00,2,40.75662950487189,-74.01894199471829,40.73359619596221,-74.01214543692522,1.631,637
trip103663,2023-09-28 21:43:00,1,40.76416358375153,-74.01913728130462,40.76825255656609,-74.00960264652295,0.573,242
trip102426,2023-07-31 15:53:00,1,40.84480981299752,-73.93658942726265,40.84829016278694,-73.93712506576513,0.242,116
trip100497,2023-02-24 19:29:00,2,40.73489766843466,-74.03,40.73673568174522,-74.02575283972378,0.256,185
trip102638,2023-09-15 03:46:00,1,40.7798931535925,-73.94633989817689,40.77967650227057,-73.94487109793718,0.078,190
trip100342,2023-03-16 12:04:00,1,40.75324151079547,-73.98364982204473,40.75074273745131,-73.98451317798788,0.178,192
trip102587,2023-12-10 01:00:00,1,40.81345728978859,-73.96716573331355,40.80497253379101,-73.97695038596696,0.778,342
trip103013,2023-02-24 06:47:00,4,40.75533988763758,-73.997698407616,40.718367941888744,-73.94705499564222,3.682,1149
trip100782,2023-11-13 19:57:00,2,40.83089025249901,-74.01825933188127,40.86,-74.03,2.103,1011
trip102181,2023-06-09 23:15:00,2,40.76054940024169,-73.9419446084196,40.727613817974486,-73.93715457836387,2.289,695
trip101323,2023-02-09 21:19:00,1,40.679670204459704,-74.0178218323048,40.689189786700126,-74.00432614715876,0.966,338
trip102320,2023-04-18 10:18:00,3,40.768875920178395,-74.03,40.76205691590805,-74.0171026497767,0.823,397
trip101972,2023-10-20 07:19:00,2,40.75471105134496,-73.98899458141943,40.77821267445887,-74.00967292351686,1.951,1080
trip100303,2023-10-29 22:48:00,4,40.73521636495947,-74.00676273046983,40.7382110798896,-74.00736792711147,0.209,365
trip103263,2023-09-02 17:19:00,1,40.82253597148604,-73.99891160539651,40.82638301287091,-73.99561243173905,0.317,167
trip102468,2023-03-16 01:22:00,2,40.77978764152437,-73.86329033990688,40.77823552190203,-73.86225173104587,0.12,162
trip100664,2023-07-08 17:11:00,1,40.74632855036417,-73.86656810885289,40.79501672193302,-73.85669798186024,3.403,1257
trip101177,2023-10-08 11:11:00,3,40.75668821928863,-73.91729162206755,40.739725163991324,-73.95551390338937,2.319,533
trip101244,2023-04-30 06:18:00,2,40.79701927656045,-73.93252697573763,40.7957574038695,-73.93132625772454,0.107,96
trip103265,2023-12-09 13:48:00,1,40.76778142685643,-73.96104694123511,40.76459220186087,-73.97622623727133,0.824,213
trip102314,2023-10-25 04:52:00,2,40.772325431864,-73.90075939262427,40.75996974948907,-73.88744422111911,1.102,613
trip103016,2023-11-19 11:32:00,3,40.72160672812905,-73.91349736649963,40.71799944904452,-73.88614944945842,1.454,338
trip103576,2023-12-31 10:26:00,3,40.7652838795021,-73.9846006077583,40.7836675141915,-73.99305415910122,1.345,482
trip102600,2023-01-31 04:36:00,1,40.725529773804126,-73.94024917630085,40.71793630094853,-73.94430583296572,0.566,229
trip102784,2023-01-18 13:55:00,2,40.76731458448923,-73.99646692771712,40.76106021570833,-73.99193818390734,0.493,246
trip100084,2023-09-02 15:43:00,1,40.69618721594849,-73.93382146493519,40.69282262373044,-73.93899864622463,0.357,150
trip102941,2023-07-06 23:56:00,1,40.80693219754698,-74.03,40.81173837037626,-74.03,0.332,220
trip101800,2023-10-15 07:25:00,2,40.748213217294385,-74.0011503923557,40.74252467043364,-73.9867069486037,0.852,357
trip100941,2023-07-28 20:51:00,4,40.78988772818056,-74.00347291518112,40.78041330965789,-74.01204710742961,0.794,374
trip100961,2023-11-28 16:18:00,2,40.755896220228706,-73.9518040624594,40.750793584296176,-73.94440292227065,0.524,292
trip100841,2023-08-01 15:15:00,4,40.75160094146431,-74.02512503503256,40.86,-73.97336653745545,7.964,2165
trip103246,2023-02-15 13:39:00,1,40.71202855096639,-74.03,40.7038259515216,-74.00376764258907,1.486,319
trip103875,2023-08-10 03:51:00,1,40.76807870136939,-73.94794959122406,40.76912013358458,-73.94793096345799,0.072,230
trip103160,2023-11-03 01:04:00,2,40.74767944722357,-73.98405324881139,40.74570397103388,-73.9830324113417,0.147,129
trip100866,2023-12-10 09:18:00,2,40.68960211751331,-74.02047481078061,40.68950954913388,-74.01979632440644,0.036,80
trip102335,2023-10-12 07:22:00,1,40.75380975763297,-74.03,40.703653562806494,-74.03,3.465,1342
trip103683,2023-12-20 09:08:00,1,40.72982696018601,-74.03,40.72908348942256,-74.03,0.051,343
trip100290,2023-10-21 22:29:00,3,40.73866101798069,-73.99988351020318,40.71311523794905,-73.99257841802233,1.806,715
trip102093,2023-06-11 06:55:00,4,40.78684437776563,-74.00334803909766,40.79295722959093,-74.01345666799601,0.677,322
trip102553,2023-03-28 12:53:00,4,40.656173726649406,-73.98567339913664,40.65851209119704,-73.98242529921139,0.235,104
trip102665,2023-05-21 18:02:00,1,40.75534584429563,-73.99191472969072,40.748461416525835,-73.981006319911,0.743,493
trip103355,2023-12-27 16:30:00,1,40.63,-74.02654173866131,40.63,-74.03,0.181,181
trip103789,2023-03-28 04:54:00,4,40.727820897347904,-73.995964365256,40.73067563952433,-73.97665664894335,1.03,361
trip100604,2023-09-19 13:04:00,4,40.7213523122604,-73.98520527791158,40.71593968256164,-73.99294291499011,0.551,220
trip102707,2023-08-20 09:21:00,2,40.63,-73.99546779021921,40.63984700208732,-73.99068112907318,0.725,326
trip100916,2023-01-05 10:29:00,2,40.81463357904535,-74.03,40.83481949710337,-74.03,1.395,853
trip103046,2023-06-26 00:50:00,1,40.771838647737844,-73.95428478485177,40.78253140739302,-73.92391821069177,1.752,442
trip102451,2023-05-22 18:40:00,3,40.731857679538145,-73.96579884356112,40.719362731255295,-73.96450985723732,0.866,383
trip101099,2023-09-09 07:24:00,1,40.805888199856625,-74.02599392606895,40.80847311971125,-74.03,0.275,328
trip101088,2023-08-11 16:00:00,2,40.77939601974766,-74.03,40.86,-74.03,5.569,3380
trip103808,2023-03-11 21:10:00,1,40.7455511597817,-73.97485429005808,40.748593287757856,-73.97385057230224,0.217,315
trip102793,2023-01-15 05:32:00,3,40.72676660814123,-74.01255005967896,40.73536946510917,-74.03,1.09,304
trip101624,2023-01-27 22:27:00,1,40.75865895029957,-74.00182049967505,40.7727936552713,-74.03,1.769,598
trip102647,2023-06-07 20:52:00,2,40.72688636826783,-73.97567742873971,40.734064388038284,-73.99150434221578,0.966,395
trip100821,2023-12-11 12:03:00,1,40.81469996229624,-74.01025421398442,40.8076279156833,-73.97959721816308,1.676,616
trip102547,2023-02-21 18:09:00,2,40.84092878644491,-73.90404020513392,40.82206161611147,-73.88653403134272,1.593,788
trip102487,2023-02-18 19:21:00,4,40.78815814345587,-73.98127410010436,40.777776249316354,-73.97140054714012,0.884,390
trip103786,2023-06-14 09:31:00,1,40.73517738081643,-73.9898995912971,40.73178960906723,-74.00730240442682,0.941,534
trip103262,2023-04-19 20:03:00,2,40.76487337878644,-73.9290889281486,40.78857189741543,-73.93467061450022,1.663,706
trip103284,2023-05-02 08:52:00,2,40.71667678807745,-74.03,40.71549660759405,-74.03,0.082,305
trip101302,2023-12-29 01:45:00,2,40.777642169726064,-73.93552720186038,40.795276298582,-73.94199369392713,1.265,485
trip101000,2023-05-04 12:26:00,2,40.74733228092883,-73.99160784419585,40.74004184073676,-74.00307356457846,0.784,284
trip103297,2023-11-17 06:07:00,3,40.74725846253814,-73.9910280407217,40.75831978959227,-73.99476042874366,0.789,342
trip103131,2023-02-21 10:19:00,2,40.71986433573675,-73.97334186905589,40.70547343158291,-73.97084915480353,1.003,375
trip101505,2023-10-16 12:09:00,3,40.77244237484814,-74.0225422205712,40.832754129589134,-74.01541405740421,4.184,1139
trip101477,2023-07-27 01:21:00,4,40.68442879391862,-73.95140658145418,40.696803372414564,-73.93729805105959,1.13,528
trip100018,2023-11-24 23:23:00,2,40.789530263558824,-73.99444409281728,40.78825769254567,-73.99308891661644,0.113,242
trip101637,2023-01-24 04:01:00,3,40.793821858227275,-73.92821221128816,40.75829907586664,-73.8922516263867,3.093,865
trip101667,2023-12-20 22:01:00,1,40.750089971038676,-73.98837769781989,40.74443393844043,-74.00325849789027,0.871,375
trip100493,2023-09-21 06:21:00,2,40.77042845106889,-74.02364181284679,40.77487614628517,-74.02488638118112,0.314,178
trip101125,2023-11-23 22:20:00,1,40.73784301917983,-73.91332189824561,40.752705699685414,-73.93793147439375,1.647,672
trip101404,2023-01-12 22:40:00,3,40.723870686876445,-73.9693678153235,40.70498067768198,-73.94153928843855,1.956,598
trip103602,2023-07-18 02:11:00,1,40.68747144915019,-73.94168303428889,40.67075192656835,-73.94889772938501,1.216,321
trip103258,2023-08-14 16:36:00,2,40.710554582911755,-73.91738550693351,40.71846039904312,-73.90762204711133,0.748,342
trip102102,2023-10-29 01:49:00,1,40.71787812262516,-74.00519711074628,40.73204784519506,-73.99100605113763,1.229,331
trip102456,2023-10-25 22:07:00,2,40.794817240817004,-73.97419309521358,40.78572696553851,-73.98360129083602,0.798,259
trip103729,2023-10-31 04:21:00,2,40.76111530183679,-74.0287925820376,40.76358567531261,-74.03,0.182,126
trip103840,2023-12-11 07:15:00,3,40.68777678233656,-73.97949945137036,40.689372565845574,-73.97630313628486,0.2,199
trip103818,2023-06-21 09:49:00,1,40.82021579184435,-73.95897888549426,40.819834663083356,-73.94621831527796,0.668,438
trip100584,2023-09-27 04:33:00,1,40.78214784171838,-73.99328475182044,40.78369511633392,-73.98226060982692,0.587,212
trip102341,2023-04-06 13:10:00,2,40.74144677471946,-74.01797347838419,40.74860549842544,-73.99816253740343,1.149,434
trip100687,2023-06-30 05:16:00,2,40.81742684981335,-74.03,40.81716784853992,-74.02687269668772,0.165,58
trip102458,2023-06-22 08:15:00,1,40.66709269920862,-73.99689277801141,40.6565974456832,-73.99234987893794,0.763,330
trip102293,2023-04-18 20:26:00,3,40.73080277576234,-74.00516411131765,40.73945463399945,-74.01819918136545,0.907,520
trip101960,2023-11-10 05:42:00,3,40.75739442967219,-73.99841626379747,40.76124937612513,-73.99585687689907,0.298,165
trip101608,2023-07-27 18:18:00,2,40.74020418879544,-73.96967445864999,40.742343604092206,-73.98461022004942,0.796,428
trip102682,2023-03-07 01:12:00,2,40.794803566275306,-74.03,40.77735775734401,-73.97188966534853,3.27,1123
trip102240,2023-08-25 07:07:00,2,40.80532190729426,-73.92888765680175,40.80285711630383,-73.94291536942791,0.753,457
trip101009,2023-08-26 18:41:00,2,40.76704791715563,-73.96640814802049,40.76852673072543,-73.98357624950714,0.904,489
trip103210,2023-03-12 12:28:00,2,40.75185427300517,-73.99350517918433,40.76911708072365,-73.97171860876736,1.65,664
trip102316,2023-03-17 08:38:00,1,40.73702715438427,-73.98278852458655,40.70196009510484,-73.9894282678167,2.448,1211
trip100360,2023-12-05 02:12:00,1,40.743136486039646,-73.96413918762651,40.745001139788876,-73.97207800371069,0.435,187
trip103408,2023-02-16 14:17:00,2,40.77220443946827,-74.03,40.76373718621765,-74.03,0.585,335
trip103655,2023-01-19 22:40:00,4,40.76565705147322,-74.00472692299024,40.769653042343144,-73.98599531998188,1.018,296
trip102561,2023-07-05 11:11:00,2,40.75207261623597,-74.03,40.74345423606151,-74.03,0.595,218
trip101677,2023-01-21 22:04:00,1,40.766403626709675,-73.96276972071773,40.688482562774716,-74.0011582143772,5.747,1196
trip101310,2023-11-02 14:19:00,1,40.69689996496897,-74.02421048664004,40.71683572695979,-74.01975618592562,1.397,416
trip101170,2023-03-30 17:49:00,1,40.69828582012653,-73.94731215690605,40.71274552119686,-73.97926907063716,1.949,1258
trip102981,2023-07-31 12:19:00,1,40.81953544682634,-74.0051761834417,40.8250897713462,-74.0126976438809,0.549,373
trip100800,2023-07-20 00:41:00,1,40.71197296024139,-73.97886317260058,40.73341652862508,-73.97167139668866,1.529,410
trip102409,2023-05-14 12:24:00,2,40.72589283072538,-74.00917612861312,40.72057367924105,-74.01193605922477,0.395,260
trip100344,2023-06-24 12:26:00,2,40.822729435674304,-74.00521472547734,40.81595144815214,-73.99684698766289,0.641,374
trip102704,2023-03-08 09:50:00,2,40.75948890709397,-74.0257429779858,40.74522366332902,-74.03,1.011,361
trip100986,2023-11-16 00:40:00,1,40.68680789058592,-73.96245180251111,40.682484551060405,-73.96443756111287,0.316,97
trip102534,2023-01-28 10:47:00,4,40.74212643834786,-74.03,40.74845425933729,-74.03,0.437,240
trip100743,2023-03-06 11:11:00,1,40.66630740670545,-73.98352678626566,40.673189754164746,-73.96572151297158,1.047,379
trip103873,2023-10-05 16:42:00,1,40.69546406260084,-74.00532520821068,40.69941792511743,-74.00362573043306,0.287,226
trip101671,2023-10-18 14:33:00,2,40.67808764311255,-73.96262338945536,40.68211565998572,-73.96325734959717,0.28,182
