transaction_id,item
1062,salsa
1062,apples
1063,pasta
1063,milk
1063,eggs
1063,parmesan
1063,apples
1064,chicken
1064,butter
1064,tomato_sauce
1064,milk
1064,chips
1064,soda
1064,bread
1064,parmesan
1065,tomato_sauce
1065,bread
1065,apples
1066,butter
1066,bread
1066,milk
1066,yogurt
1067,cereal
1068,apples
1069,chicken
1069,cheese
1069,butter
1069,milk
1069,eggs
1069,beer
1070,coffee
1070,pasta
1070,butter
1070,tomato_sauce
1070,bread
1070,yogurt
1071,milk
1071,coffee
1072,bananas
1072,eggs
1072,apples
1073,coffee
1073,wipes
1073,chips
1073,sugar
1073,soda
1073,salsa
1074,parmesan
1074,wipes
1074,milk
1075,cheese
1075,milk
1075,eggs
1075,beer
1075,apples
1076,chicken
1076,coffee
1076,eggs
1076,sugar
1076,salsa
1076,bread
1077,cheese
1077,wipes
1077,butter
1077,milk
1077,diapers
1077,bananas
1077,bread
1077,yogurt
1078,parmesan
1078,chips
1078,soda
1078,cereal
1078,yogurt
1079,milk
1080,parmesan
1080,coffee
1080,apples
1081,tomato_sauce
1081,butter
1081,bananas
1081,eggs
1081,parmesan
1081,apples
1081,yogurt
1082,rice
1082,chicken
1082,butter
1082,bananas
1082,salsa
1082,bread
1082,yogurt
1083,pasta
1083,tomato_sauce
1083,milk
1083,eggs
1083,chips
1083,sugar
1083,salsa
1083,bread
1083,parmesan
1084,pasta
1084,tomato_sauce
1084,bananas
1084,parmesan
1084,apples
1085,chicken
1085,pasta
1085,butter
1085,tomato_sauce
1085,milk
1085,bananas
1085,bread
1085,parmesan
1086,eggs
1086,milk
1086,apples
1086,diapers
1087,rice
1087,pasta
1087,tomato_sauce
1087,chips
1087,eggs
1088,bananas
1088,rice
1088,parmesan
1088,apples
1089,milk
1089,coffee
1089,cheese
1090,salsa
1090,rice
1091,wipes
1091,butter
1091,diapers
1092,coffee
1092,wipes
1092,butter
1092,chips
1092,salsa
1092,bread
1093,rice
1093,chicken
1093,butter
1093,sugar
1093,bread
1093,apples
1093,yogurt
1094,tomato_sauce
1094,bananas
1094,sugar
1094,salsa
1094,parmesan
1095,chicken
1095,pasta
1095,tomato_sauce
1095,milk
1095,chips
1096,bananas
1096,butter
1096,apples
1097,coffee
1097,cheese
1098,bananas
1098,chicken
1098,apples
1099,rice
1100,tomato_sauce
1100,milk
1100,bananas
1100,apples
1100,yogurt
1101,rice
1101,chicken
1101,bananas
1101,soda
1101,bread
1101,apples
1102,coffee
1102,butter
1102,bananas
1102,sugar
1102,bread
1103,bananas
1103,eggs
1103,milk
1104,bananas
1104,parmesan
1105,chicken
1105,butter
1105,eggs
1105,bread
1105,apples
1106,chicken
1106,butter
1106,milk
1106,eggs
1106,beer
1107,chips
1107,cheese
1108,pasta
1108,tomato_sauce
1108,bananas
1108,salsa
1108,bread
1109,butter
1109,milk
1110,rice
1110,soda
1111,cereal
1111,chicken
1111,cheese
1111,milk
1111,bread
1111,parmesan
1111,yogurt
1112,rice
1112,apples
1113,tomato_sauce
1113,yogurt
1114,rice
1114,chicken
1114,coffee
1114,wipes
1114,milk
1114,diapers
1114,sugar
1114,bread
1114,cereal
1114,beer
1114,apples
1115,bananas
1115,coffee
1116,bananas
1116,chips
1116,rice
1116,salsa
1117,coffee
1117,pasta
1117,tomato_sauce
1117,milk
1117,sugar
1117,yogurt
1118,coffee
1118,tomato_sauce
1118,milk
1118,sugar
1118,bread
1119,sugar
1119,pasta
1120,coffee
1120,sugar
1120,beer
1121,yogurt
1122,coffee
1122,pasta
1122,tomato_sauce
1122,sugar
1122,parmesan
1123,pasta
1123,wipes
1123,diapers
1123,salsa
1123,beer
1124,bananas
1124,tomato_sauce
1124,pasta
1125,wipes
1125,chips
1126,butter
1127,wipes
1127,butter
1127,bread
1127,milk
1128,bananas
1128,apples
1129,pasta
1129,butter
1129,milk
1129,bananas
1129,eggs
1129,bread
1129,apples
1130,chicken
1130,wipes
1130,diapers
1130,beer
1130,apples
1131,soda
1132,eggs
1133,butter
1133,milk
1133,bread
1133,cereal
1133,yogurt
1134,tomato_sauce
1135,sugar
1135,milk
1135,beer
1136,coffee
1136,milk
1136,bananas
1136,beer
1136,apples
1137,butter
1137,chips
1137,salsa
1138,rice
1138,coffee
1138,milk
1138,diapers
1138,eggs
1138,beer
1139,coffee
1139,cheese
1139,wipes
1139,butter
1139,apples
1140,beer
1140,cheese
1140,soda
1141,butter
1141,bread
1141,soda
1141,yogurt
1142,wipes
1142,beer
1142,diapers
1143,cheese
1143,pasta
1143,wipes
1143,tomato_sauce
1143,parmesan
1143,beer
1144,wipes
1144,milk
1144,diapers
1144,bread
1144,cereal
1144,beer
1145,wipes
1145,beer
1145,diapers
1146,butter
1146,bananas
1146,sugar
1146,bread
1146,apples
1147,parmesan
1147,beer
1148,bread
1149,bananas
1149,butter
1149,rice
1149,apples
1150,coffee
1150,butter
1150,bananas
1150,sugar
1150,bread
1151,butter
1151,bananas
1151,chips
1151,salsa
1151,apples
1151,yogurt
1152,milk
1153,cheese
1153,pasta
1153,wipes
1153,butter
1153,tomato_sauce
1153,milk
1153,bread
1153,beer
1154,wipes
1154,diapers
1154,sugar
1154,soda
1154,beer
1154,apples
1154,yogurt
1155,bread
1155,cheese
1155,soda
1156,chips
1156,bread
1156,rice
1157,pasta
1157,tomato_sauce
1157,milk
1157,bananas
1157,eggs
1157,salsa
1157,parmesan
1157,yogurt
1158,rice
1158,butter
1158,bananas
1158,bread
1158,apples
1159,coffee
1159,butter
1159,milk
1159,bananas
1159,bread
1160,wipes
1160,butter
1160,tomato_sauce
1160,sugar
1160,soda
1160,apples
1161,chicken
1162,milk
1162,cereal
1163,chips
1163,chicken
1163,salsa
1164,coffee
1164,butter
1164,bananas
1164,eggs
1164,chips
1164,sugar
1164,bread
1165,eggs
1166,salsa
1166,milk
1166,yogurt
1167,parmesan
1167,coffee
1167,pasta
1167,tomato_sauce
1167,milk
1167,eggs
1167,sugar
1167,soda
1167,salsa
1167,cereal
1167,apples
1168,cereal
1168,cheese
1169,tomato_sauce
1169,rice
1169,milk
1169,soda
1170,rice
1170,chicken
1170,pasta
1170,butter
1170,tomato_sauce
1170,eggs
1170,beer
1171,sugar
1171,milk
1171,coffee
1172,soda
1172,yogurt
1173,parmesan
1173,coffee
1173,tomato_sauce
1173,bananas
1173,sugar
1173,soda
1173,bread
1173,cereal
1173,beer
1173,apples
1173,yogurt
1174,milk
1175,bananas
1176,eggs
1176,beer
1176,soda
1177,eggs
1178,pasta
1178,tomato_sauce
1178,eggs
1178,soda
1178,salsa
1179,tomato_sauce
1179,eggs
1179,rice
1179,pasta
1180,apples
1180,soda
1180,yogurt
1181,sugar
1181,milk
1181,coffee
1182,chicken
1182,salsa
1182,cereal
1182,beer
1183,eggs
1183,rice
1184,parmesan
1184,cheese
1185,chips
1185,sugar
1185,coffee
1186,cereal
1186,apples
1186,yogurt
1187,rice
1187,milk
1187,eggs
1187,soda
1187,apples
1188,rice
1188,chicken
1188,apples
1189,milk
1189,coffee
1189,yogurt
1190,butter
1190,apples
1190,yogurt
1191,rice
1191,cheese
1191,pasta
1191,tomato_sauce
1191,bananas
1191,beer
1191,yogurt
1192,pasta
1192,tomato_sauce
1192,milk
1192,bananas
1192,sugar
1192,cereal
1192,beer
1192,apples
1193,tomato_sauce
1193,butter
1193,bread
1193,pasta
1194,milk
1194,cereal
1195,rice
1195,chicken
1195,cheese
1195,butter
1195,sugar
1195,yogurt
1196,milk
1196,diapers
1196,chips
1196,salsa
1196,beer
1196,apples
1197,cereal
1197,chicken
1197,wipes
1197,milk
1197,parmesan
1198,chicken
1198,pasta
1198,tomato_sauce
1198,butter
1198,bread
1198,parmesan
1199,milk
1199,cereal
1199,cheese
1200,apples
1201,coffee
1201,pasta
1201,tomato_sauce
1201,bread
1201,yogurt
1202,cheese
1202,pasta
1202,tomato_sauce
1202,chips
1202,sugar
1202,salsa
1202,apples
1203,rice
1203,chicken
1203,butter
1203,chips
1203,sugar
1204,chicken
1204,coffee
1204,bananas
1204,sugar
1204,apples
1204,yogurt
1205,apples
1205,chips
1205,salsa
1205,cheese
1206,pasta
1207,chicken
1207,butter
1207,cereal
1207,milk
1208,tomato_sauce
1208,milk
1208,bananas
1208,chips
1208,eggs
1208,parmesan
1209,butter
1209,milk
1209,bananas
1209,soda
1209,bread
1210,butter
1210,milk
1210,beer
1210,yogurt
1211,cheese
1211,pasta
1211,tomato_sauce
1211,milk
1211,soda
1211,apples
1212,sugar
1212,coffee
1212,soda
1213,eggs
1213,milk
1213,cheese
1213,pasta
1214,wipes
1214,eggs
1214,soda
1215,bananas
1215,butter
1215,bread
1215,rice
1216,cheese
1216,wipes
1216,milk
1216,cereal
1216,apples
1217,wipes
1217,sugar
1217,coffee
1217,diapers
1218,butter
1219,coffee
1219,butter
1219,milk
1219,chips
1219,sugar
1219,salsa
1219,cereal
1219,beer
1220,chicken
1221,rice
1221,milk
1221,bananas
1221,chips
1221,salsa
1221,soda
1221,bread
1221,cereal
1221,apples
1222,milk
1222,bananas
1222,cereal
1222,beer
1222,apples
1223,bananas
1223,tomato_sauce
1223,salsa
1224,wipes
1224,bananas
1224,bread
1224,cereal
1224,beer
1225,coffee
1225,milk
1225,bananas
1225,sugar
1225,cereal
1225,apples
1226,salsa
1226,yogurt
1227,chicken
1227,butter
1227,salsa
1227,milk
1228,rice
1228,chicken
1228,milk
1228,bananas
1228,eggs
1228,salsa
1228,apples
1229,cheese
1229,butter
1229,milk
1229,bananas
1229,eggs
1229,soda
1229,cereal
1230,chicken
1230,butter
1230,bananas
1230,chips
1230,eggs
1230,salsa
1230,apples
1231,butter
1231,bread
1231,milk
1231,apples
1232,tomato_sauce
1232,chips
1232,parmesan
1232,salsa
1233,chicken
1234,milk
1235,coffee
1235,milk
1235,sugar
1235,soda
1235,bread
1236,milk
1236,bananas
1236,sugar
1236,soda
1236,cereal
1236,apples
1237,rice
1237,coffee
1237,milk
1237,bread
1237,cereal
1237,yogurt
1238,milk
1238,soda
1239,rice
1239,sugar
1239,beer
1239,cheese
1240,parmesan
1240,tomato_sauce
1240,butter
1240,milk
1240,chips
1240,soda
1240,bread
1240,cereal
1241,butter
1241,bread
1241,apples
1242,chicken
1242,butter
1242,eggs
1242,chips
1242,soda
1242,bread
1242,apples
1243,rice
1243,chicken
1243,cheese
1243,wipes
1243,butter
1243,milk
1243,diapers
1243,chips
1243,eggs
1243,cereal
1244,salsa
1245,rice
1245,chicken
1245,cheese
1245,pasta
1245,tomato_sauce
1245,milk
1245,chips
1245,sugar
1245,soda
1245,salsa
1245,cereal
1246,butter
1247,eggs
1247,bread
1247,milk
1248,wipes
1248,chips
1248,soda
1248,diapers
1249,cereal
1250,bananas
1250,chips
1250,eggs
1250,salsa
1250,apples
1251,sugar
1251,coffee
1252,bananas
1252,yogurt
1253,coffee
1253,pasta
1253,butter
1253,bananas
1253,bread
1253,apples
1254,tomato_sauce
1254,milk
1254,coffee
1254,soda
1255,wipes
1255,yogurt
1256,eggs
1256,butter
1256,bread
1256,cheese
1257,salsa
1258,pasta
1258,tomato_sauce
1258,bananas
1258,parmesan
1258,apples
1258,yogurt
1259,eggs
1259,milk
1259,salsa
1259,beer
1260,rice
1260,chicken
1260,soda
1261,bananas
1261,butter
1261,bread
1261,apples
1262,chips
1262,eggs
1262,salsa
1262,beer
1262,yogurt
1263,cereal
1263,milk
1263,sugar
1264,milk
1264,apples
1264,yogurt
1265,pasta
1265,milk
1265,chips
1265,eggs
1265,salsa
1265,cereal
1265,beer
1266,butter
1266,yogurt
1267,bananas
1267,chicken
1267,pasta
1268,tomato_sauce
1268,butter
1268,bread
1268,parmesan
1268,yogurt
1269,wipes
1269,bananas
1269,bread
1269,milk
1270,butter
1270,chips
1270,sugar
1270,salsa
1270,soda
1270,bread
1271,soda
1271,yogurt
1272,rice
1272,coffee
1272,butter
1272,tomato_sauce
1272,salsa
1272,parmesan
1273,chicken
1273,cheese
1273,tomato_sauce
1273,bananas
1273,soda
1273,bread
1273,beer
1273,apples
1273,yogurt
1274,wipes
1274,diapers
1274,chips
1274,eggs
1274,beer
1274,yogurt
1275,chicken
1275,wipes
1275,diapers
1275,chips
1275,beer
1276,tomato_sauce
1276,milk
1276,eggs
1276,cereal
1276,yogurt
1277,cheese
1277,milk
1277,chips
1277,salsa
1277,bread
1278,chicken
1278,cheese
1278,wipes
1278,milk
1278,diapers
1278,chips
1278,salsa
1278,apples
1278,yogurt
1279,rice
1279,chicken
1279,butter
1279,chips
1279,salsa
1279,bread
1280,butter
1280,bread
1281,cereal
1281,bananas
1281,sugar
1281,apples
1282,eggs
1282,cheese
1283,bananas
1283,butter
1283,chips
1283,salsa
1284,soda
1285,rice
1285,cheese
1285,wipes
1285,butter
1285,diapers
1285,beer
1286,eggs
1286,butter
1286,bread
1287,coffee
1287,bananas
1287,chips
1287,sugar
1287,salsa
1287,beer
1288,rice
1288,sugar
1288,cheese
1288,soda
1289,butter
1289,bread
1289,milk
1289,soda
1290,wipes
1290,tomato_sauce
1291,chicken
1291,milk
1291,beer
1291,yogurt
1292,rice
1292,chicken
1292,pasta
1292,tomato_sauce
1292,milk
1292,eggs
1292,chips
1292,salsa
1292,bread
1292,yogurt
1293,butter
1293,bread
1293,yogurt
1294,butter
1294,bread
1294,chicken
1295,wipes
1295,eggs
1295,milk
1296,bananas
1296,cereal
1296,apples
1296,milk
1297,bananas
1298,butter
1298,eggs
1298,milk
1299,eggs
1299,butter
1299,bread
1299,milk
1300,rice
1300,pasta
1300,bananas
1300,chips
1300,parmesan
1300,apples
1301,parmesan
1301,yogurt
1302,wipes
1302,tomato_sauce
1302,bananas
1302,bread
1302,parmesan
1303,milk
1303,chips
1303,soda
1303,salsa
1303,cereal
1304,bananas
1304,cereal
1304,yogurt
1305,tomato_sauce
1305,eggs
1305,parmesan
1305,apples
1305,yogurt
1306,chicken
1306,butter
1306,milk
1306,bread
1306,cereal
1306,apples
1307,milk
1307,apples
1307,cereal
1307,soda
1308,wipes
1308,butter
1308,diapers
1308,eggs
1308,bread
1309,bread
1309,soda
1310,wipes
1310,salsa
1310,chicken
1310,pasta
1311,cheese
1311,milk
1311,chips
1311,salsa
1311,bread
1311,apples
1311,yogurt
1312,butter
1312,bananas
1312,eggs
1312,bread
1312,cereal
1313,tomato_sauce
1313,eggs
1313,yogurt
1314,butter
1314,bread
1314,soda
1315,bananas
1315,eggs
1315,beer
1316,rice
1316,butter
1316,milk
1316,bananas
1316,soda
1317,butter
1317,eggs
1317,coffee
1318,wipes
1318,salsa
1318,beer
1318,diapers
1319,rice
1319,milk
1319,diapers
1319,chips
1319,sugar
1319,soda
1319,salsa
1319,cereal
1320,bananas
1320,milk
1320,beer
1321,chips
1321,apples
1322,rice
1322,chicken
1322,milk
1322,eggs
1322,salsa
1322,cereal
1322,beer
1323,rice
1323,chicken
1323,butter
1323,bananas
1323,sugar
1323,soda
1323,bread
1323,cereal
1323,apples
1324,cheese
1324,tomato_sauce
1324,milk
1324,eggs
1324,salsa
1324,parmesan
1324,apples
1324,yogurt
1325,parmesan
1325,butter
1325,milk
1326,pasta
1326,tomato_sauce
1326,milk
1326,sugar
1326,cereal
1327,diapers
1328,eggs
1328,butter
1328,bread
1329,parmesan
1330,tomato_sauce
1330,parmesan
1330,beer
1330,diapers
1331,pasta
1332,milk
1332,cereal
1332,coffee
1332,yogurt
1333,cheese
1333,milk
1333,bananas
1333,chips
1333,eggs
1334,rice
1334,butter
1334,milk
1334,bread
1334,cereal
1335,coffee
1335,cheese
1335,butter
1335,milk
1335,soda
1335,bread
1336,tomato_sauce
1336,chips
1336,cereal
1337,rice
1337,chicken
1337,bananas
1337,chips
1337,salsa
1337,beer
1338,apples
1339,bread
1340,coffee
1340,milk
1340,chips
1340,sugar
1340,salsa
1340,cereal
1340,beer
1341,butter
1341,coffee
1341,apples
1342,coffee
1342,cheese
1342,butter
1342,diapers
1342,sugar
1342,salsa
1342,beer
1343,rice
1343,wipes
1343,chips
1343,eggs
1343,soda
1344,pasta
1344,wipes
1344,butter
1344,tomato_sauce
1344,milk
1344,diapers
1344,bananas
1344,eggs
1344,sugar
1344,bread
1344,beer
1344,apples
1345,coffee
1345,pasta
1345,diapers
1345,bananas
1345,sugar
1345,salsa
1345,parmesan
1345,beer
1346,yogurt
1347,wipes
1347,tomato_sauce
1347,butter
1347,diapers
1347,eggs
1347,chips
1347,salsa
1347,bread
1348,coffee
1348,pasta
1348,butter
1348,tomato_sauce
1348,soda
1348,bread
1349,tomato_sauce
1350,chicken
1350,butter
1350,milk
1350,bananas
1350,apples
1351,eggs
1351,sugar
1351,coffee
1352,wipes
1352,butter
1352,diapers
1352,bread
1352,beer
1352,apples
1352,yogurt
1353,rice
1353,chicken
1353,pasta
1353,butter
1353,tomato_sauce
1353,parmesan
1353,yogurt
1354,bananas
1354,soda
1355,bananas
1355,salsa
1355,apples
1356,rice
1356,apples
1357,beer
1357,apples
1358,pasta
1358,tomato_sauce
1358,bananas
1358,bread
1358,parmesan
1358,apples
1359,chips
1359,chicken
1359,salsa
1360,rice
1360,cheese
1361,rice
1361,chicken
1361,cheese
1361,pasta
1361,butter
1361,tomato_sauce
1361,milk
1361,bread
1362,cheese
1362,pasta
1362,butter
1362,tomato_sauce
1362,eggs
1362,bread
1362,parmesan
1363,butter
1363,chips
1363,salsa
1364,milk
1364,sugar
1365,rice
1365,coffee
1366,coffee
1366,sugar
1366,beer
1367,beer
1367,diapers
1368,sugar
1368,milk
1368,coffee
1368,cheese
1369,wipes
1369,apples
1369,pasta
1370,butter
1370,milk
1370,diapers
1370,bananas
1370,chips
1370,eggs
1370,sugar
1371,cheese
1371,milk
1371,chips
1371,salsa
1371,yogurt
1372,cheese
1372,pasta
1372,tomato_sauce
1372,milk
1372,soda
1372,bread
1372,beer
1372,yogurt
1373,parmesan
1373,milk
1373,apples
1374,salsa
1374,sugar
1374,coffee
1375,rice
1375,chicken
1375,coffee
1375,pasta
1375,tomato_sauce
1375,bananas
1375,eggs
1375,sugar
1375,parmesan
1375,apples
1376,parmesan
1376,bananas
1376,milk
1376,soda
1377,rice
1377,chicken
1377,butter
1377,salsa
1377,bread
1378,parmesan
1378,rice
1378,wipes
1378,milk
1378,diapers
1378,bananas
1378,eggs
1378,soda
1378,cereal
1378,apples
1379,tomato_sauce
1379,pasta
1380,rice
1380,cheese
1380,tomato_sauce
1380,milk
1380,bread
1380,cereal
1381,soda
1382,coffee
1382,cheese
1382,milk
1382,chips
1382,eggs
1382,apples
1383,tomato_sauce
1383,bread
1383,apples
1383,butter
1384,bananas
1384,chips
1384,soda
1384,salsa
1384,apples
1385,chicken
1385,rice
1385,sugar
1386,butter
1386,bread
1386,apples
1387,butter
1387,milk
1387,chips
1387,salsa
1387,soda
1387,bread
1387,cereal
1387,yogurt
1388,coffee
1388,tomato_sauce
1388,chips
1388,sugar
1388,parmesan
1389,eggs
1389,apples
1389,yogurt
1390,eggs
1390,bananas
1390,butter
1390,bread
1391,bread
1391,salsa
1392,salsa
1393,cereal
1393,eggs
1393,sugar
1393,coffee
1394,bananas
1394,sugar
1394,parmesan
1394,coffee
1395,apples
1396,chicken
1396,wipes
1396,butter
1396,chips
1396,bread
1397,rice
1397,pasta
1397,milk
1397,eggs
1397,cereal
1397,apples
1398,wipes
1398,milk
1398,diapers
1398,yogurt
1399,bananas
1400,rice
1400,chicken
1400,cheese
1400,pasta
1400,apples
1401,coffee
1401,pasta
1401,tomato_sauce
1401,butter
1401,eggs
1401,sugar
1401,salsa
1401,bread
1401,apples
1402,wipes
1402,butter
1402,milk
1402,bananas
1402,soda
1402,parmesan
1402,beer
1402,apples
1403,wipes
1403,eggs
1403,apples
1403,diapers
1404,chicken
1404,wipes
1404,milk
1404,bananas
1404,salsa
1404,apples
1405,coffee
1405,wipes
1405,butter
1405,chips
1405,soda
1405,salsa
1406,wipes
1406,eggs
1406,soda
1406,parmesan
1406,apples
1407,butter
1407,cheese
1408,butter
1408,rice
1409,chips
1409,eggs
1409,salsa
1409,yogurt
1410,rice
1410,pasta
1410,tomato_sauce
1410,chips
1410,sugar
1410,soda
1410,bread
1410,apples
1411,coffee
1411,bananas
1411,chips
1411,beer
1411,apples
1412,chips
1412,sugar
1413,chicken
1413,wipes
1413,milk
1413,bananas
1413,chips
1413,cereal
1414,bananas
1414,milk
1414,beer
1415,milk
1415,coffee
1416,bananas
1416,cheese
1416,soda
1417,coffee
1417,butter
1417,milk
1417,sugar
1417,beer
1417,apples
1418,chicken
1418,butter
1418,chips
1418,salsa
1418,bread
1418,cereal
1419,wipes
1419,tomato_sauce
1419,diapers
1419,bananas
1419,parmesan
1419,beer
1419,yogurt
1420,parmesan
1420,coffee
1421,bread
1421,rice
1421,apples
1421,pasta
1422,eggs
1422,butter
1422,bread
1422,milk
1423,coffee
1423,bananas
1423,eggs
1423,sugar
1423,soda
1423,yogurt
1424,bananas
1424,yogurt
1425,butter
1425,eggs
1425,apples
1425,diapers
1426,pasta
1426,tomato_sauce
1426,soda
1426,bread
1426,parmesan
1427,coffee
1427,pasta
1427,butter
1427,bread
1427,apples
1427,yogurt
1428,bananas
1428,salsa
1428,rice
1428,apples
1429,cheese
1429,wipes
1429,bananas
1429,chips
1429,salsa
1430,cheese
1430,tomato_sauce
1430,chips
1430,eggs
1430,soda
1430,salsa
1430,cereal
1431,wipes
1431,butter
1431,diapers
1431,salsa
1431,bread
1432,salsa
1432,chips
1432,beer
1433,bananas
1433,butter
1433,apples
1433,soda
1434,rice
1435,chicken
1435,tomato_sauce
1435,rice
1435,milk
1436,milk
1436,bananas
1436,salsa
1436,cereal
1436,apples
1437,rice
1437,chicken
1437,tomato_sauce
1437,bananas
1437,parmesan
1437,apples
1438,parmesan
1438,cheese
1438,pasta
1438,butter
1438,tomato_sauce
1438,bread
1438,cereal
1439,pasta
1439,butter
1439,milk
1439,chips
1439,sugar
1439,salsa
1439,beer
1440,coffee
1440,wipes
1440,butter
1440,tomato_sauce
1440,milk
1440,diapers
1440,sugar
1440,soda
1440,parmesan
1440,beer
1441,milk
1441,rice
1441,cereal
1441,soda
1442,tomato_sauce
1442,bread
1442,coffee
1442,apples
1443,rice
1443,chicken
1443,coffee
1443,chips
1443,bread
1444,chicken
1444,rice
1444,milk
1445,cheese
1445,tomato_sauce
1445,butter
1445,chips
1445,soda
1445,salsa
1445,parmesan
1446,rice
1446,sugar
1446,salsa
1446,bread
1446,parmesan
1446,apples
1447,eggs
1447,soda
1447,salsa
1447,beer
1447,yogurt
1448,chicken
1448,cheese
1448,butter
1448,milk
1448,chips
1448,salsa
1448,bread
1448,cereal
1448,yogurt
1449,chicken
1449,cheese
1449,pasta
1449,tomato_sauce
1449,butter
1449,bananas
1449,eggs
1449,chips
1449,bread
1450,bananas
1450,bread
1450,beer
1450,apples
1451,pasta
1451,tomato_sauce
1451,bananas
1451,parmesan
1451,apples
1452,bananas
1452,eggs
1452,rice
1452,apples
1453,cheese
1453,wipes
1453,butter
1453,bread
1453,apples
1454,milk
1454,cheese
1455,coffee
1455,chips
1455,salsa
1455,bread
1455,beer
1455,apples
1456,rice
1456,coffee
1457,butter
1457,milk
1457,bananas
1457,chips
1457,sugar
1457,bread
1457,apples
1457,yogurt
1458,rice
1458,apples
1459,apples
1459,bread
1459,cheese
1459,soda
1460,cheese
1460,pasta
1460,tomato_sauce
1460,milk
1460,cereal
1460,apples
1461,cheese
1461,wipes
1461,butter
1461,diapers
1461,bread
1461,beer
1462,beer
1463,rice
1463,chicken
1463,milk
1463,bananas
1463,soda
1464,tomato_sauce
1464,butter
1464,bread
1464,pasta
1465,cereal
1465,chicken
1465,pasta
1465,tomato_sauce
1465,milk
1465,eggs
1465,parmesan
1466,eggs
1466,cereal
1466,pasta
1467,wipes
1467,chips
1467,eggs
1467,diapers
1468,cheese
1468,wipes
1468,butter
1468,milk
1468,diapers
1468,bread
1468,beer
1468,apples
1469,chicken
1469,rice
1469,milk
1469,apples
1470,coffee
1470,tomato_sauce
1470,milk
1470,bananas
1470,chips
1470,eggs
1470,sugar
1470,soda
1470,salsa
1471,parmesan
1471,wipes
1471,milk
1472,bananas
1472,chicken
1472,cheese
1473,rice
1473,wipes
1473,milk
1473,diapers
1473,chips
1473,soda
1473,salsa
1474,cereal
1474,milk
1474,beer
1474,yogurt
1475,chips
1475,bread
1475,beer
1475,butter
1476,tomato_sauce
1476,apples
1477,sugar
1478,rice
1478,butter
1478,milk
1478,sugar
1478,bread
1479,rice
1479,cheese
1479,milk
1479,bananas
1479,salsa
1479,cereal
1479,beer
1479,apples
1480,chips
1480,salsa
1480,cheese
1481,milk
1481,bananas
1481,eggs
1481,soda
1481,bread
1481,yogurt
1482,rice
1482,milk
1482,sugar
1482,beer
1482,yogurt
1483,parmesan
1483,butter
1483,chips
1483,sugar
1483,salsa
1483,cereal
1484,rice
1484,yogurt
1485,beer
1485,apples
1486,chips
1486,rice
1486,salsa
1487,tomato_sauce
1487,bananas
1487,chips
1487,sugar
1487,parmesan
1488,salsa
1488,chips
1488,coffee
1489,chicken
1489,coffee
1489,butter
1489,diapers
1489,soda
1489,cereal
1489,beer
1490,eggs
1491,pasta
1491,wipes
1491,butter
1491,tomato_sauce
1491,bread
1491,parmesan
1491,yogurt
1492,coffee
1492,cheese
1492,butter
1492,milk
1492,sugar
1493,apples
1493,milk
1493,sugar
1493,soda
1494,bananas
1494,eggs
1494,soda
1494,bread
1494,apples
1495,butter
1495,bread
1495,rice
1495,cheese
1496,coffee
1496,butter
1496,bananas
1496,sugar
1496,salsa
1496,bread
1496,beer
1497,rice
1497,cheese
1497,chips
1497,salsa
1497,cereal
1497,apples
1498,rice
1498,chicken
1498,butter
1498,milk
1498,chips
1498,sugar
1498,salsa
1498,bread
1498,cereal
1499,eggs
1499,cereal
1499,salsa
1499,soda
1500,bananas
1500,eggs
1500,yogurt
1501,tomato_sauce
1501,chips
1501,salsa
1501,soda
1501,bread
1502,parmesan
1502,milk
1503,chicken
1503,eggs
1503,soda
1503,cereal
1503,apples
1504,rice
1504,diapers
1504,eggs
1504,parmesan
1504,beer
1504,apples
1505,bananas
1505,apples
1505,beer
1505,cheese
1506,rice
1506,eggs
1506,chicken
1506,apples
1507,chicken
1507,pasta
1507,wipes
1507,tomato_sauce
1507,eggs
1507,salsa
1507,bread
1508,rice
1508,chicken
1508,pasta
1508,eggs
1508,bread
1509,chicken
1509,coffee
1509,cheese
1509,milk
1509,sugar
1509,soda
1510,bananas
1511,pasta
1511,butter
1511,tomato_sauce
1511,milk
1511,eggs
1511,sugar
1512,butter
1512,bread
1512,beer
1513,bananas
1513,soda
1514,chips
1514,bread
1514,salsa
1514,apples
1515,bananas
1515,tomato_sauce
1515,milk
1515,pasta
1516,butter
1516,milk
1516,chips
1516,salsa
1516,soda
1516,bread
1516,parmesan
1517,cheese
1517,butter
1517,eggs
1517,salsa
1517,parmesan
1518,cheese
1518,wipes
1518,diapers
1518,bananas
1518,salsa
1519,rice
1519,coffee
1519,pasta
1519,sugar
1519,cereal
1520,apples
1521,coffee
1521,wipes
1521,butter
1521,milk
1521,chips
1521,soda
1521,bread
1521,yogurt
1522,parmesan
1522,rice
1522,milk
1523,eggs
1523,sugar
1523,apples
1524,chicken
1524,chips
1524,salsa
1524,beer
1524,yogurt
1525,yogurt
1526,chicken
1526,wipes
1526,eggs
1526,sugar
1526,soda
1526,bread
1526,yogurt
1527,butter
1527,beer
1527,soda
1528,tomato_sauce
1528,butter
1528,milk
1528,bananas
1528,eggs
1528,parmesan
1528,apples
1528,yogurt
1529,rice
1529,coffee
1529,pasta
1529,tomato_sauce
1529,soda
1529,parmesan
1529,apples
1529,yogurt
1530,wipes
1530,milk
1530,diapers
1530,cereal
1530,beer
1530,apples
