customer_id,tenure_months,monthly_charges,total_charges,contract_type,internet_service,tech_support,payment_method,num_support_calls,churn
cust10716,37,63.04,2359.0,Month-to-month,Fiber optic,No,Mailed check,2,0
cust10717,35,18.0,555.92,One year,No,No,Credit card,1,0
cust10718,17,28.73,434.01,One year,No,Yes,Bank transfer,3,0
cust10719,43,81.38,3466.0,Two year,Fiber optic,Yes,Mailed check,1,0
cust10720,10,83.76,860.13,Month-to-month,Fiber optic,No,Electronic check,2,0
cust10721,67,81.61,5478.82,Month-to-month,Fiber optic,Yes,Credit card,2,0
cust10722,61,43.87,2727.69,One year,No,Yes,Electronic check,1,0
cust10723,8,86.96,649.59,One year,Fiber optic,No,Mailed check,5,1
cust10724,57,57.16,3209.35,Month-to-month,No,No,Credit card,0,0
cust10725,8,112.21,923.88,Month-to-month,Fiber optic,No,Mailed check,3,1
cust10726,52,18.0,896.07,Month-to-month,No,No,Electronic check,0,1
cust10727,6,23.63,111.6,Two year,DSL,Yes,Electronic check,0,0
cust10728,35,74.91,2529.01,Month-to-month,Fiber optic,No,Bank transfer,1,1
cust10729,48,81.05,3904.94,Month-to-month,Fiber optic,Yes,Electronic check,1,1
cust10730,53,24.09,1353.83,Two year,No,Yes,Bank transfer,1,0
cust10731,30,33.44,951.74,Month-to-month,No,No,Mailed check,3,0
cust10732,67,71.76,4859.01,One year,Fiber optic,No,Electronic check,2,0
cust10733,56,66.67,3730.55,Month-to-month,Fiber optic,No,Electronic check,1,1
cust10734,15,43.49,564.08,Two year,DSL,Yes,Credit card,0,0
cust10735,48,22.6,1040.06,One year,No,No,Mailed check,2,0
cust10736,53,60.12,3138.54,Two year,DSL,No,Bank transfer,0,0
cust10737,24,69.16,1644.01,Month-to-month,Fiber optic,No,Mailed check,3,1
cust10738,53,71.53,3812.07,Month-to-month,Fiber optic,No,Electronic check,3,1
cust10739,65,81.84,5412.05,One year,Fiber optic,Yes,Mailed check,4,1
cust10740,59,47.61,2737.43,Month-to-month,DSL,No,Mailed check,1,1
cust10741,55,63.4,3462.76,Month-to-month,DSL,No,Mailed check,1,0
cust10742,46,18.0,783.2,Month-to-month,No,No,Credit card,0,0
cust10743,19,61.36,1102.44,Two year,Fiber optic,No,Credit card,2,0
cust10744,58,53.66,3117.05,One year,DSL,No,Credit card,0,0
cust10745,26,79.85,2076.17,One year,Fiber optic,Yes,Bank transfer,1,0
cust10746,38,39.62,1414.87,One year,DSL,Yes,Mailed check,2,0
cust10747,22,41.12,905.55,Month-to-month,No,No,Bank transfer,1,0
cust10748,22,73.1,1547.93,Month-to-month,DSL,No,Electronic check,3,0
cust10749,11,42.47,467.76,Month-to-month,DSL,No,Credit card,1,1
cust10750,70,67.85,4812.97,One year,DSL,Yes,Credit card,0,0
cust10751,10,46.41,487.25,Month-to-month,Fiber optic,Yes,Electronic check,0,1
cust10752,6,87.91,536.34,Two year,Fiber optic,No,Credit card,0,1
cust10753,68,64.71,4373.84,Two year,Fiber optic,No,Credit card,0,0
cust10754,40,86.71,3471.74,Month-to-month,Fiber optic,Yes,Mailed check,1,1
cust10755,31,38.46,1220.42,One year,DSL,No,Credit card,3,0
cust10756,53,49.18,2629.75,Month-to-month,DSL,Yes,Electronic check,1,1
cust10757,27,40.28,1082.6,Two year,DSL,No,Electronic check,1,1
cust10758,9,22.43,212.74,Two year,No,Yes,Electronic check,4,1
cust10759,53,71.96,3748.05,Two year,DSL,Yes,Bank transfer,4,0
cust10760,12,23.7,247.68,Month-to-month,No,Yes,Mailed check,1,1
cust10761,40,75.32,3048.18,Month-to-month,DSL,No,Credit card,0,0
cust10762,69,45.37,3172.63,Month-to-month,DSL,No,Electronic check,1,1
cust10763,68,67.9,4621.88,Month-to-month,DSL,No,Electronic check,1,0
cust10764,26,30.49,866.69,Month-to-month,DSL,No,Bank transfer,3,0
cust10765,56,71.56,4032.76,Month-to-month,Fiber optic,No,Electronic check,0,0
cust10766,44,68.57,3005.42,Two year,Fiber optic,Yes,Bank transfer,1,0
cust10767,34,68.45,2266.31,Month-to-month,DSL,No,Mailed check,3,1
cust10768,10,77.22,844.14,Month-to-month,Fiber optic,Yes,Credit card,2,0
cust10769,27,49.94,1386.9,Two year,Fiber optic,No,Bank transfer,1,0
cust10770,47,18.0,935.92,One year,No,No,Electronic check,1,0
cust10771,72,18.0,1404.34,One year,No,No,Electronic check,2,0
cust10772,0,86.21,0.0,One year,Fiber optic,Yes,Electronic check,1,1
cust10773,52,34.66,1738.1,Two year,No,No,Credit card,0,0
cust10774,61,71.4,4212.24,One year,Fiber optic,Yes,Bank transfer,0,1
cust10775,69,68.42,4766.9,Month-to-month,Fiber optic,Yes,Mailed check,0,0
cust10776,30,83.6,2540.82,One year,Fiber optic,No,Electronic check,6,0
cust10777,8,36.45,296.49,Month-to-month,DSL,No,Credit card,0,1
cust10778,19,80.49,1468.0,Month-to-month,Fiber optic,No,Electronic check,2,1
cust10779,62,29.47,1822.69,Month-to-month,No,Yes,Bank transfer,1,0
cust10780,64,46.7,2998.04,Month-to-month,DSL,No,Bank transfer,1,1
cust10781,46,29.77,1408.56,One year,No,No,Electronic check,2,1
cust10782,8,26.23,223.49,Month-to-month,No,No,Mailed check,0,0
cust10783,8,55.97,480.95,Month-to-month,DSL,No,Electronic check,3,1
cust10784,34,58.99,1999.45,Month-to-month,Fiber optic,Yes,Mailed check,2,1
cust10785,42,32.37,1418.61,Two year,No,No,Credit card,1,0
cust10786,2,37.32,106.23,Month-to-month,No,No,Bank transfer,1,1
cust10787,50,53.85,2633.15,One year,DSL,No,Credit card,1,0
cust10788,39,57.21,2300.65,Two year,DSL,No,Mailed check,4,1
cust10789,0,73.68,61.28,Month-to-month,Fiber optic,No,Electronic check,1,1
cust10790,6,60.7,387.47,One year,DSL,No,Bank transfer,2,0
cust10791,33,50.78,1689.78,Month-to-month,DSL,No,Mailed check,0,1
cust10792,52,36.22,1966.37,Month-to-month,DSL,Yes,Electronic check,2,1
cust10793,60,59.84,3508.73,One year,DSL,Yes,Mailed check,0,0
cust10794,31,55.39,1779.15,Two year,Fiber optic,No,Bank transfer,1,0
cust10795,21,78.39,1622.38,Month-to-month,Fiber optic,No,Bank transfer,1,0
cust10796,70,70.39,4982.06,One year,Fiber optic,No,Electronic check,1,0
cust10797,33,69.62,2303.48,Month-to-month,Fiber optic,No,Credit card,2,1
cust10798,23,77.06,1710.23,One year,Fiber optic,No,Mailed check,1,0
cust10799,32,41.49,1302.85,One year,DSL,Yes,Electronic check,0,0
cust10800,0,56.15,51.09,One year,DSL,No,Electronic check,0,1
cust10801,22,50.68,1104.45,One year,DSL,No,Credit card,3,1
cust10802,37,42.59,1544.76,Month-to-month,DSL,No,Mailed check,0,0
cust10803,67,66.06,4394.61,One year,DSL,No,Mailed check,0,0
cust10804,53,52.46,2812.49,One year,DSL,No,Electronic check,4,1
cust10805,57,57.57,3369.02,One year,DSL,No,Bank transfer,1,1
cust10806,39,92.0,3480.96,Month-to-month,Fiber optic,No,Credit card,1,1
cust10807,8,91.8,874.43,Month-to-month,Fiber optic,No,Electronic check,1,0
cust10808,28,31.96,905.07,Month-to-month,No,Yes,Credit card,0,0
cust10809,72,71.37,5167.65,Month-to-month,Fiber optic,No,Electronic check,1,1
cust10810,3,57.84,151.71,Month-to-month,Fiber optic,No,Electronic check,2,1
cust10811,64,52.48,3358.54,Month-to-month,DSL,Yes,Bank transfer,0,0
cust10812,49,88.14,4328.49,One year,Fiber optic,No,Bank transfer,0,0
cust10813,20,54.25,1032.55,Month-to-month,DSL,No,Electronic check,2,1
cust10814,56,33.66,1844.68,Two year,Fiber optic,No,Bank transfer,1,0
cust10815,61,85.44,5271.07,Month-to-month,Fiber optic,No,Electronic check,0,1
cust10816,3,86.18,180.92,One year,Fiber optic,Yes,Bank transfer,0,1
cust10817,7,46.39,346.78,Month-to-month,DSL,Yes,Bank transfer,2,0
cust10818,48,86.86,4150.75,Month-to-month,Fiber optic,Yes,Credit card,2,1
cust10819,72,32.54,2294.84,One year,No,No,Mailed check,0,0
cust10820,1,66.77,165.37,Two year,Fiber optic,No,Bank transfer,1,0
cust10821,48,90.26,4284.75,Month-to-month,Fiber optic,No,Bank transfer,2,1
cust10822,9,59.79,481.6,Month-to-month,Fiber optic,No,Electronic check,1,0
cust10823,47,49.31,2308.22,One year,DSL,Yes,Electronic check,1,0
cust10824,45,73.12,3251.97,One year,Fiber optic,Yes,Credit card,1,0
cust10825,6,65.09,390.86,Month-to-month,Fiber optic,Yes,Electronic check,1,0
cust10826,49,53.65,2636.62,Month-to-month,DSL,No,Credit card,1,1
cust10827,65,65.72,4283.53,Month-to-month,DSL,Yes,Electronic check,0,0
cust10828,63,39.97,2511.92,Two year,No,No,Credit card,3,1
cust10829,2,83.68,132.25,Month-to-month,Fiber optic,No,Electronic check,1,1
cust10830,17,54.65,961.22,Month-to-month,Fiber optic,No,Credit card,2,0
cust10831,17,58.97,996.91,Two year,Fiber optic,Yes,Bank transfer,2,0
cust10832,33,76.99,2515.89,Month-to-month,Fiber optic,Yes,Electronic check,1,0
cust10833,10,74.59,819.9,Month-to-month,Fiber optic,No,Bank transfer,2,1
cust10834,62,44.02,2723.17,Month-to-month,DSL,No,Bank transfer,2,1
cust10835,56,97.86,5534.76,Month-to-month,Fiber optic,Yes,Electronic check,1,1
cust10836,59,76.27,4561.27,Month-to-month,Fiber optic,No,Electronic check,1,0
cust10837,14,56.51,855.52,Month-to-month,DSL,No,Bank transfer,0,0
cust10838,1,86.85,121.41,One year,Fiber optic,No,Bank transfer,1,1
cust10839,66,50.66,3343.53,One year,DSL,Yes,Electronic check,0,0
cust10840,21,106.09,2224.69,Month-to-month,Fiber optic,Yes,Credit card,0,1
cust10841,47,63.72,2982.63,One year,Fiber optic,Yes,Electronic check,3,0
cust10842,66,67.73,4361.84,Month-to-month,Fiber optic,Yes,Electronic check,1,1
cust10843,2,63.69,163.32,Two year,Fiber optic,No,Bank transfer,2,1
cust10844,0,43.75,12.22,Month-to-month,No,No,Electronic check,1,1
cust10845,0,84.63,41.28,One year,Fiber optic,No,Electronic check,1,0
cust10846,11,68.47,747.32,Month-to-month,Fiber optic,No,Mailed check,4,0
cust10847,3,64.63,227.13,One year,Fiber optic,Yes,Electronic check,2,1
cust10848,59,66.62,3861.7,Month-to-month,DSL,Yes,Electronic check,0,1
cust10849,44,54.34,2332.5,One year,DSL,No,Bank transfer,0,0
cust10850,71,91.93,6403.22,Month-to-month,Fiber optic,No,Mailed check,0,1
cust10851,58,49.28,2851.52,Two year,DSL,No,Credit card,2,0
cust10852,70,81.14,5641.17,Month-to-month,Fiber optic,Yes,Bank transfer,1,0
cust10853,17,78.6,1291.03,One year,Fiber optic,Yes,Mailed check,1,0
cust10854,21,67.51,1434.44,Two year,Fiber optic,Yes,Electronic check,0,0
cust10855,62,48.27,2971.46,Two year,DSL,No,Credit card,0,1
cust10856,17,18.0,234.35,Month-to-month,No,No,Electronic check,1,1
cust10857,4,80.93,450.96,Month-to-month,Fiber optic,No,Electronic check,1,0
cust10858,48,84.13,4036.39,Month-to-month,Fiber optic,No,Credit card,0,1
cust10859,58,61.88,3534.88,Month-to-month,DSL,Yes,Bank transfer,1,0
cust10860,70,83.0,5776.51,One year,Fiber optic,No,Bank transfer,4,0
cust10861,67,48.46,3238.16,Two year,DSL,Yes,Electronic check,3,0
cust10862,8,93.62,740.2,Two year,Fiber optic,No,Electronic check,2,0
cust10863,56,60.71,3464.87,Month-to-month,DSL,No,Mailed check,2,1
cust10864,61,41.66,2537.29,One year,No,No,Bank transfer,1,0
cust10865,50,67.42,3463.76,Two year,DSL,Yes,Mailed check,0,0
cust10866,59,73.49,4314.29,Two year,Fiber optic,No,Electronic check,3,0
cust10867,61,54.65,3354.97,Month-to-month,DSL,No,Electronic check,0,0
cust10868,32,84.29,2748.38,Month-to-month,Fiber optic,Yes,Bank transfer,2,0
cust10869,2,61.21,182.18,Two year,Fiber optic,Yes,Bank transfer,1,0
cust10870,33,61.48,2094.43,Month-to-month,Fiber optic,No,Electronic check,2,1
cust10871,14,34.41,468.14,Month-to-month,DSL,Yes,Electronic check,3,1
cust10872,8,48.7,389.33,Two year,DSL,Yes,Electronic check,5,0
cust10873,9,46.0,290.03,Two year,DSL,Yes,Electronic check,0,1
cust10874,50,18.0,890.2,Two year,No,Yes,Mailed check,2,0
cust10875,36,76.79,2819.0,One year,Fiber optic,No,Electronic check,5,1
cust10876,39,48.85,1949.99,Month-to-month,DSL,No,Bank transfer,1,0
cust10877,54,39.19,2111.94,Month-to-month,No,Yes,Bank transfer,0,0
cust10878,40,74.16,3051.36,Month-to-month,DSL,No,Credit card,3,1
cust10879,45,80.48,3602.4,One year,Fiber optic,Yes,Credit card,2,1
cust10880,6,66.64,364.03,Month-to-month,Fiber optic,Yes,Electronic check,1,1
cust10881,62,32.76,2007.71,One year,No,Yes,Electronic check,3,0
cust10882,32,75.11,2347.4,Month-to-month,Fiber optic,No,Electronic check,0,0
cust10883,11,72.12,824.44,One year,Fiber optic,No,Bank transfer,1,0
cust10884,59,18.0,1076.42,Month-to-month,No,No,Electronic check,2,0
cust10885,53,44.43,2385.29,Month-to-month,DSL,Yes,Mailed check,0,1
cust10886,3,22.87,47.89,Month-to-month,No,Yes,Electronic check,0,1
cust10887,14,34.65,482.2,Month-to-month,No,Yes,Electronic check,0,1
cust10888,1,31.13,0.0,Two year,No,No,Bank transfer,1,1
cust10889,19,71.91,1385.1,Month-to-month,DSL,Yes,Bank transfer,0,1
cust10890,7,58.09,411.57,Month-to-month,DSL,No,Mailed check,1,1
cust10891,51,80.09,4029.56,One year,Fiber optic,No,Credit card,3,1
cust10892,38,71.33,2705.31,One year,Fiber optic,No,Electronic check,0,0
cust10893,71,62.55,4428.16,Month-to-month,Fiber optic,No,Electronic check,2,0
cust10894,54,18.16,1068.86,Month-to-month,No,Yes,Mailed check,4,1
cust10895,44,66.6,2877.34,Month-to-month,Fiber optic,No,Bank transfer,3,1
cust10896,37,19.27,729.56,One year,DSL,Yes,Bank transfer,2,0
cust10897,3,62.9,134.16,Month-to-month,Fiber optic,No,Electronic check,3,1
cust10898,5,69.23,318.26,Month-to-month,DSL,No,Credit card,0,1
cust10899,44,54.42,2408.32,Month-to-month,DSL,Yes,Electronic check,2,1
cust10900,0,45.48,0.0,One year,DSL,No,Mailed check,1,0
cust10901,3,29.78,89.04,Month-to-month,No,Yes,Bank transfer,1,1
cust10902,15,51.56,790.04,Two year,Fiber optic,Yes,Credit card,3,0
cust10903,64,78.39,4992.28,Month-to-month,Fiber optic,No,Bank transfer,1,0
cust10904,33,90.33,3025.1,One year,Fiber optic,No,Credit card,3,1
cust10905,51,73.55,3735.78,Month-to-month,Fiber optic,No,Electronic check,0,1
cust10906,30,18.0,535.12,Month-to-month,No,No,Bank transfer,4,1
cust10907,12,20.03,258.43,Month-to-month,No,No,Credit card,1,1
cust10908,27,90.35,2450.8,Two year,Fiber optic,Yes,Mailed check,2,1
cust10909,6,28.1,200.81,Two year,No,Yes,Mailed check,1,0
cust10910,56,57.98,3262.73,Month-to-month,Fiber optic,No,Credit card,3,0
cust10911,13,103.41,1367.78,Month-to-month,Fiber optic,Yes,Electronic check,1,1
cust10912,27,18.0,469.73,Two year,No,No,Mailed check,0,0
cust10913,71,72.08,5064.24,Month-to-month,Fiber optic,Yes,Credit card,2,0
cust10914,43,62.55,2618.27,Month-to-month,Fiber optic,Yes,Credit card,1,0
cust10915,33,37.57,1156.27,Month-to-month,DSL,No,Credit card,0,0
cust10916,39,69.57,2801.37,One year,Fiber optic,No,Credit card,0,1
cust10917,57,82.63,4599.27,One year,Fiber optic,No,Electronic check,1,1
cust10918,18,90.49,1688.51,One year,Fiber optic,No,Credit card,1,1
cust10919,46,70.37,3195.98,Two year,Fiber optic,Yes,Mailed check,0,0
cust10920,63,37.88,2445.76,Month-to-month,DSL,No,Bank transfer,0,0
cust10921,41,30.74,1150.21,Month-to-month,No,Yes,Mailed check,0,1
cust10922,32,56.1,1783.45,Month-to-month,DSL,No,Credit card,2,0
cust10923,10,27.88,351.5,Month-to-month,No,Yes,Bank transfer,1,1
cust10924,18,53.31,995.24,Month-to-month,DSL,No,Credit card,1,1
cust10925,69,73.65,5064.99,Month-to-month,Fiber optic,Yes,Electronic check,1,1
cust10926,39,76.18,2873.87,Month-to-month,Fiber optic,No,Electronic check,2,0
cust10927,21,22.82,413.1,One year,No,No,Mailed check,1,0
cust10928,30,62.84,1954.66,Month-to-month,DSL,No,Electronic check,3,0
cust10929,42,51.74,2155.67,Month-to-month,No,Yes,Bank transfer,1,0
cust10930,39,77.16,3005.65,One year,Fiber optic,No,Electronic check,4,1
cust10931,51,74.92,3835.1,One year,Fiber optic,Yes,Bank transfer,1,1
cust10932,18,78.07,1340.12,One year,Fiber optic,Yes,Electronic check,1,0
cust10933,47,42.1,1999.06,Two year,DSL,Yes,Electronic check,0,0
cust10934,32,84.18,2672.78,One year,Fiber optic,Yes,Bank transfer,1,0
cust10935,68,55.29,3774.41,Month-to-month,DSL,No,Electronic check,1,0
cust10936,11,44.95,465.55,Month-to-month,DSL,Yes,Electronic check,2,0
cust10937,10,85.82,779.54,One year,Fiber optic,Yes,Electronic check,3,0
cust10938,33,75.23,2461.22,Month-to-month,Fiber optic,No,Electronic check,2,1
cust10939,37,38.36,1451.36,Month-to-month,DSL,No,Bank transfer,1,0
cust10940,50,54.22,2730.7,Month-to-month,DSL,No,Electronic check,1,1
cust10941,29,52.84,1533.91,Month-to-month,DSL,No,Mailed check,1,1
cust10942,66,61.53,4105.89,Month-to-month,DSL,Yes,Bank transfer,1,0
cust10943,34,84.98,2879.14,Month-to-month,Fiber optic,No,Mailed check,1,1
cust10944,9,48.69,441.02,Two year,DSL,Yes,Bank transfer,3,1
cust10945,8,19.33,130.65,Two year,No,Yes,Electronic check,0,1
cust10946,71,50.02,3599.25,Month-to-month,DSL,Yes,Credit card,1,1
cust10947,9,54.36,503.82,Two year,DSL,No,Mailed check,1,0
cust10948,69,30.81,2098.04,Month-to-month,No,Yes,Electronic check,0,1
cust10949,20,53.62,997.95,Two year,DSL,No,Credit card,1,0
cust10950,6,73.91,498.71,Two year,Fiber optic,Yes,Bank transfer,0,0
cust10951,22,36.96,775.92,Month-to-month,No,No,Bank transfer,0,1
cust10952,44,18.0,795.6,One year,No,No,Credit card,5,1
cust10953,31,104.75,3364.88,Two year,Fiber optic,Yes,Electronic check,0,1
cust10954,57,59.16,3412.2,Two year,DSL,No,Credit card,1,0
cust10955,44,61.47,2785.24,Two year,Fiber optic,No,Bank transfer,1,0
cust10956,29,27.22,762.47,One year,No,No,Mailed check,0,1
cust10957,46,34.27,1629.97,Month-to-month,No,Yes,Electronic check,1,0
cust10958,70,45.81,3208.03,Two year,DSL,No,Electronic check,0,0
cust10959,30,57.06,1730.1,One year,Fiber optic,Yes,Credit card,0,0
cust10960,11,37.53,513.87,One year,DSL,Yes,Electronic check,1,1
cust10961,29,56.51,1624.86,Month-to-month,DSL,Yes,Electronic check,0,0
cust10962,61,53.94,3291.3,One year,Fiber optic,No,Bank transfer,0,0
cust10963,15,32.61,443.99,Month-to-month,DSL,Yes,Bank transfer,1,1
cust10964,69,56.44,3938.78,One year,DSL,No,Electronic check,0,0
cust10965,42,47.33,1959.83,Month-to-month,DSL,Yes,Credit card,2,1
cust10966,43,66.65,2917.09,One year,Fiber optic,No,Mailed check,0,0
cust10967,23,44.06,930.88,Two year,DSL,Yes,Credit card,0,0
cust10968,67,57.35,3869.88,Month-to-month,Fiber optic,No,Electronic check,1,0
cust10969,2,55.81,79.44,Month-to-month,DSL,No,Electronic check,3,1
cust10970,21,18.0,414.53,Month-to-month,No,Yes,Bank transfer,3,1
cust10971,30,43.57,1306.42,Two year,DSL,Yes,Electronic check,4,0
cust10972,34,79.16,2664.67,One year,Fiber optic,No,Mailed check,1,0
cust10973,34,46.92,1575.95,Month-to-month,DSL,No,Electronic check,2,1
cust10974,10,41.54,372.88,Month-to-month,DSL,No,Bank transfer,0,0
cust10975,16,26.13,459.97,Month-to-month,DSL,Yes,Credit card,2,0
cust10976,6,54.41,274.03,Month-to-month,DSL,No,Credit card,2,1
cust10977,41,50.95,2075.6,Two year,DSL,Yes,Credit card,0,1
cust10978,25,68.79,1737.01,One year,Fiber optic,Yes,Credit card,1,1
cust10979,41,62.55,2645.22,Month-to-month,Fiber optic,No,Mailed check,0,0
cust10980,43,50.15,2155.99,Two year,DSL,No,Mailed check,2,1
cust10981,51,80.77,4107.14,Month-to-month,Fiber optic,No,Credit card,1,1
cust10982,39,76.17,2984.31,Two year,Fiber optic,No,Credit card,0,0
cust10983,47,69.66,3170.35,Month-to-month,DSL,Yes,Credit card,0,0
cust10984,42,83.46,3445.39,One year,Fiber optic,No,Bank transfer,0,0
cust10985,47,48.71,2270.6,Two year,DSL,Yes,Electronic check,1,0
cust10986,45,58.86,2613.05,Month-to-month,DSL,Yes,Credit card,1,1
cust10987,23,75.58,1658.3,One year,Fiber optic,Yes,Credit card,0,0
cust10988,17,25.54,477.07,Two year,No,No,Bank transfer,0,0
cust10989,57,40.56,2324.91,Month-to-month,No,No,Credit card,2,0
cust10990,25,18.0,457.01,Month-to-month,No,Yes,Bank transfer,0,1
cust10991,40,75.28,2976.5,One year,Fiber optic,No,Credit card,2,0
cust10992,14,64.28,903.89,Month-to-month,DSL,No,Electronic check,0,1
cust10993,31,53.71,1690.73,Month-to-month,DSL,No,Credit card,0,1
cust10994,38,45.57,1718.42,Month-to-month,DSL,No,Electronic check,0,1
cust10995,45,29.53,1351.08,One year,DSL,Yes,Electronic check,2,0
cust10996,38,22.76,825.08,Month-to-month,DSL,No,Electronic check,1,1
cust10997,26,99.91,2602.53,Month-to-month,Fiber optic,No,Mailed check,1,1
cust10998,70,53.7,3816.12,Two year,DSL,No,Electronic check,1,0
cust10999,37,42.99,1652.23,Month-to-month,DSL,No,Credit card,0,1
cust11000,59,79.19,4738.59,Two year,Fiber optic,No,Bank transfer,0,0
cust11001,53,63.63,3386.67,Month-to-month,Fiber optic,Yes,Credit card,3,1
cust11002,40,21.03,842.78,Two year,No,No,Electronic check,1,1
cust11003,64,38.71,2455.0,One year,DSL,Yes,Electronic check,3,1
cust11004,9,58.04,431.99,Month-to-month,Fiber optic,Yes,Bank transfer,2,1
cust11005,67,24.74,1590.34,Two year,DSL,No,Bank transfer,1,0
cust11006,62,55.83,3453.06,Month-to-month,Fiber optic,No,Mailed check,2,0
cust11007,36,62.26,2235.95,Month-to-month,DSL,No,Credit card,1,1
cust11008,53,38.16,2093.09,Month-to-month,DSL,No,Credit card,1,0
cust11009,37,81.42,3078.28,One year,Fiber optic,No,Bank transfer,1,1
cust11010,19,61.48,1133.8,Month-to-month,DSL,No,Credit card,1,1
cust11011,58,50.2,2952.52,Month-to-month,DSL,No,Bank transfer,0,1
cust11012,17,21.42,340.29,Month-to-month,No,Yes,Bank transfer,1,0
cust11013,22,51.6,1169.33,Month-to-month,DSL,No,Mailed check,0,1
cust11014,37,70.0,2630.3,Month-to-month,Fiber optic,Yes,Electronic check,1,1
cust11015,61,89.45,5518.55,Month-to-month,Fiber optic,Yes,Electronic check,0,1
cust11016,28,72.52,2005.93,Month-to-month,DSL,Yes,Bank transfer,2,0
cust11017,36,92.4,3377.12,Month-to-month,Fiber optic,No,Bank transfer,0,1
cust11018,3,24.18,0.0,One year,DSL,No,Electronic check,0,0
cust11019,8,69.76,622.89,Month-to-month,Fiber optic,No,Bank transfer,0,1
cust11020,4,50.05,198.95,One year,DSL,No,Electronic check,2,0
cust11021,5,55.56,277.61,Month-to-month,DSL,No,Electronic check,0,1
cust11022,63,29.27,1742.14,Month-to-month,DSL,Yes,Credit card,1,1
cust11023,61,18.0,1078.57,Month-to-month,No,No,Mailed check,1,0
cust11024,59,90.68,5417.89,Month-to-month,Fiber optic,No,Electronic check,0,1
cust11025,4,18.29,51.82,Month-to-month,No,No,Mailed check,1,1
cust11026,5,57.15,321.42,Two year,Fiber optic,Yes,Mailed check,0,1
cust11027,20,61.76,1236.93,Month-to-month,Fiber optic,Yes,Bank transfer,1,0
cust11028,41,79.69,3320.42,Month-to-month,Fiber optic,No,Credit card,0,0
cust11029,24,18.0,441.58,One year,No,Yes,Bank transfer,2,1
cust11030,35,77.9,2679.91,Month-to-month,Fiber optic,Yes,Bank transfer,1,0
cust11031,12,63.26,761.94,Month-to-month,Fiber optic,No,Mailed check,3,1
cust11032,53,54.07,2945.77,Month-to-month,Fiber optic,Yes,Bank transfer,2,0
cust11033,22,92.09,2050.86,Month-to-month,Fiber optic,Yes,Electronic check,1,0
cust11034,4,54.78,213.3,Month-to-month,DSL,No,Electronic check,4,1
cust11035,54,70.99,3946.25,One year,Fiber optic,No,Credit card,5,1
cust11036,65,43.74,2901.06,Two year,DSL,No,Mailed check,0,0
cust11037,1,42.58,83.42,Month-to-month,No,Yes,Mailed check,1,1
cust11038,31,82.1,2560.97,One year,Fiber optic,Yes,Electronic check,0,0
cust11039,60,38.76,2362.11,One year,No,No,Credit card,1,0
cust11040,51,68.0,3506.14,Month-to-month,Fiber optic,No,Electronic check,1,1
cust11041,62,75.61,4578.68,One year,Fiber optic,Yes,Mailed check,0,0
cust11042,30,54.83,1664.65,One year,DSL,No,Credit card,0,0
cust11043,27,18.4,488.76,Two year,No,No,Mailed check,1,0
cust11044,51,73.85,3741.36,Two year,Fiber optic,No,Credit card,1,0
cust11045,11,43.0,463.23,Month-to-month,DSL,Yes,Electronic check,1,1
cust11046,17,54.79,853.64,Month-to-month,DSL,Yes,Bank transfer,2,0
cust11047,43,34.14,1377.79,Month-to-month,DSL,Yes,Credit card,1,1
cust11048,48,81.86,3991.61,Month-to-month,Fiber optic,Yes,Mailed check,0,0
cust11049,8,78.73,652.95,Month-to-month,Fiber optic,No,Bank transfer,4,1
cust11050,37,22.56,714.07,Two year,No,No,Mailed check,1,0
cust11051,26,80.39,2061.32,Month-to-month,Fiber optic,No,Bank transfer,0,1
cust11052,36,70.62,2586.35,Month-to-month,Fiber optic,No,Credit card,0,1
cust11053,69,66.96,4606.24,Two year,Fiber optic,Yes,Bank transfer,1,1
cust11054,5,31.52,219.85,Month-to-month,No,Yes,Credit card,0,1
cust11055,72,32.04,2359.37,Month-to-month,No,Yes,Bank transfer,1,0
cust11056,32,43.91,1337.28,Two year,DSL,Yes,Bank transfer,1,0
cust11057,56,18.0,1000.83,Month-to-month,No,No,Electronic check,2,1
cust11058,30,72.8,2161.6,Month-to-month,Fiber optic,No,Bank transfer,0,0
cust11059,22,18.38,334.9,Month-to-month,No,No,Credit card,2,1
cust11060,56,43.3,2352.09,Two year,No,No,Bank transfer,1,0
cust11061,50,78.8,3899.7,Month-to-month,Fiber optic,No,Electronic check,0,0
cust11062,10,50.18,469.75,Month-to-month,DSL,Yes,Mailed check,1,1
cust11063,51,63.81,3268.47,Month-to-month,Fiber optic,No,Bank transfer,2,0
cust11064,54,58.87,3231.19,Month-to-month,DSL,Yes,Credit card,0,0
cust11065,28,67.66,1920.16,Two year,Fiber optic,No,Electronic check,3,0
cust11066,67,42.17,2862.91,Month-to-month,DSL,No,Electronic check,2,1
cust11067,46,84.27,3863.09,Two year,Fiber optic,Yes,Mailed check,3,0
cust11068,24,29.65,741.75,Month-to-month,No,Yes,Electronic check,1,0
cust11069,0,19.96,0.0,Month-to-month,DSL,Yes,Credit card,1,0
cust11070,49,73.11,3560.32,Two year,Fiber optic,No,Mailed check,0,0
cust11071,15,76.51,1242.51,Month-to-month,Fiber optic,Yes,Mailed check,1,1
cust11072,55,70.92,3784.08,Month-to-month,Fiber optic,Yes,Electronic check,1,1
cust11073,38,51.92,1879.29,Two year,DSL,Yes,Mailed check,1,0
